nameOfIssuer,sprice,sshPrnamt
CABELAS INC,46.7295948388,525149
CABLE ONE INC,433.623729517,9642
CABLEVISION SYS CORP,31.8999518553,3013829
CABOT CORP,40.8777598277,185700
CABOT MICROELECTRONICS CORP,43.7804740925,684803
CABOT OIL & GAS CORP,17.6899985013,3963426
CACI INTL INC,92.7719122884,16007
CADENCE DESIGN SYSTEM INC,20.8098012168,3857317
CAE INC,11.090638119,454257
CAESARS ACQUISITION CO,6.80994776793,1334812
CAESARS ENTMT CORP,7.88311527508,24229
CAESARSTONE SDOT-YAM LTD,43.3378431458,45826
CAI INTERNATIONAL INC,10.0753051156,38510
CAL MAINE FOODS INC,46.3418552211,168077
CALADRIUS BIOSCIENCES INC,1.08395743004,30444
CALAMOS ASSET MGMT INC,9.68833897514,17134
CALAMOS CONV & HIGH INCOME F,10.5413748965,13281
CALAMOS STRATEGIC TOTL RETN,9.89838822705,11416
CALATLANTIC GROUP INC,37.9200125773,1806434
CALERES INC,26.8275729476,67617
CALGON CARBON CORP,17.2422614479,19545
CALIFORNIA RES CORP,2.32999194621,2925332
CALIFORNIA WTR SVC GROUP,23.2731378745,127529
CALIX INC,7.87024511661,369620
CALLAWAY GOLF CO,9.414177905,130654
CALLIDUS SOFTWARE INC,18.5655517796,55910
CALLON PETE CO DEL,8.3409634877,498024
CALPINE CORP,14.4700929277,7785299
CALUMET SPECIALTY PRODS PTNR,19.9091926281,216282
CAMBREX CORP,47.0920451814,83220
CAMDEN PPTY TR,76.7600281433,1913066
CAMECO CORP,12.3289100421,1006415
CAMERON INTERNATIONAL CORP,63.1998889162,857011
CAMPBELL SOUP CO,52.5509896468,879051
CAMPUS CREST CMNTYS INC,6.80022401725,476749
CANADIAN NAT RES LTD,21.8304235842,2087637
CANADIAN NATL RY CO,55.8800748908,1763634
CANADIAN PAC RY LTD,127.60060445,418893
CANADIAN SOLAR INC,28.9605549143,363011
CANON INC,30.1293997595,208733
CANTEL MEDICAL CORP,62.1355628914,97239
CAPELLA EDUCATION COMPANY,46.2323861121,38393
CAPITAL BK FINL CORP,31.9982956966,23470
CAPITAL ONE FINL CORP,72.1802583546,2308997
CAPITAL PRODUCT PARTNERS L P,5.52003910515,5472425
CAPITAL SR LIVING CORP,20.8602337377,333793
CAPITOL FED FINL INC,12.5563320489,122488
CAPRICOR THERAPEUTICS INC,3.07782370368,112742
CAPSTEAD MTG CORP,8.74016139156,442898
CARBO CERAMICS INC,17.1905493502,24083
CARBYLAN THERAPEUTICS INC,3.62258998668,90819
CARDICA INC,0.149820215741,20024
CARDINAL FINL CORP,22.7518036698,35206
CARDINAL HEALTH INC,89.2697779668,3069135
CARDTRONICS INC,33.6408594107,48126
CARE CAP PPTYS INC,30.5700562687,2267513
CAREDX INC,6.39500756897,64738
CAREER EDUCATION CORP,3.63445186066,43748
CARETRUST REIT INC,10.9381237525,25050
CARLISLE COS INC,88.6897067203,816115
CARLYLE GROUP L P,15.6193428211,610397
CARMAX INC,53.9700657555,1578727
CARMIKE CINEMAS INC,22.9394562209,842217
CARNIVAL CORP,54.4799600545,4702408
CARNIVAL PLC,56.9212833899,295935
CARPENTER TECHNOLOGY CORP,30.2715222831,354888
CARRIAGE SVCS INC,24.0935396244,8467
CARRIZO OIL & GAS INC,29.5799137137,2244158
CARTER INC,89.0299463973,1392655
CARVER BANCORP INC,3.75069738666,181033
CASCADE BANCORP,6.07122738937,15977
CASELLA WASTE SYS INC,5.96985591274,81409
CASEYS GEN STORES INC,120.449763442,164442
CASH AMER INTL INC,29.9465398807,135241
CASTLE A M & CO,1.59789453896,42556
CASTLE BRANDS INC,1.21107266436,28900
CATALENT INC,25.0296637202,659897
CATALYST BIOSCIENCES INC,3.12653030474,53094
CATALYST PHARMACEUTICALS INC,2.43753808653,27897
CATERPILLAR INC DEL,67.9593202331,1957730
CATHAY GEN BANCORP,31.3322019516,377120
CATO CORP NEW,36.8206659612,206949
CAVCO INDS INC DEL,83.3125135329,60039
CAVIUM INC,65.7053938088,54303
CBIZ INC,9.86551742043,38518
CBL & ASSOC PPTYS INC,12.3699963317,7472193
CBOE HLDGS INC,64.8998195363,864440
CBRE CLARION GLOBAL REAL EST,7.60792639774,11304
CBRE GROUP INC,34.5798425704,1737920
CBS CORP NEW,47.1297584954,4605710
CDK GLOBAL INC,47.4684756148,365590
CDN IMPERIAL BK COMM TORONTO,65.8704322899,226399
CDW CORP,42.0400264009,1698429
CEB INC,61.38819673,75047
CECO ENVIRONMENTAL CORP,7.679892123,1355618
CEDAR FAIR L P,55.8394712496,899328
CEDAR REALTY TRUST INC,7.07939305876,209905
CELANESE CORP DEL,67.3299508251,2738796
CELESTICA INC,11.026921897,172759
CELGENE CORP,119.759959511,3250285
CELLADON CORP,1.46598905395,40928
CELLCOM ISRAEL LTD,6.22073111065,14307
CELLDEX THERAPEUTICS INC NEW,15.6798033177,299366
CELLECTAR BIOSCIENCES INC,0.72783514534,21983
CELLECTIS S A,31.0340084591,58162
CEMEX SAB DE CV,5.57009517244,1351862
CEMPRA INC,31.1299467118,1549312
CENOVUS ENERGY INC,12.6198812301,1504927
CENTENE CORP DEL,65.8101724778,921742
CENTERPOINT ENERGY INC,18.3601719575,4050071
CENTERSTATE BANKS INC,15.6493612883,189209
CENTRAIS ELETRICAS BRASILEIR,2.14182844513,949189
CENTRAL EUROPEAN MEDIA ENTRP,2.68576544315,14521
CENTRAL FD CDA LTD,9.9857204198,100143
CENTRAL FED CORP,1.33813215209,21672
CENTRAL GARDEN & PET CO,13.5806151633,113986
CENTRAL PAC FINL CORP,22.0200854686,289463
CENTRUS ENERGY CORP,1.33014099495,33831
CENTURY ALUM CO,4.40771349862,38115
CENTURYLINK INC,25.1597578998,3877899
CENVEO INC,0.872029649008,59631
CEPHEID,36.5299195648,4046984
CERES INC,0.312847608454,28768
CERNER CORP,60.170196399,6239850
CERULEAN PHARMA INC,2.81690140845,12780
CERUS CORP,6.31967402168,65035
CESCA THERAPEUTICS INC,0.167663332029,17893
CEVA INC,23.3758076095,22288
CF INDS HLDGS INC,40.8098574725,4687936
CHANGYOU COM LTD,24.7995418099,17460
CHANNELADVISOR CORP,13.8404015782,48409
CHANTICLEER HLDGS INC,1.00300902708,18943
CHARLES & COLVARD LTD,1.09804934763,15482
CHARLES RIV LABS INTL INC,80.3889039544,376134
CHART INDS INC,17.9351575075,8698
CHARTER COMMUNICATIONS INC D,183.096075545,162341
CHATHAM LODGING TR,20.4918032787,19520
CHECK POINT SOFTWARE TECH LT,81.3798252697,492874
CHECKPOINT SYS INC,6.27039477894,31258
CHEESECAKE FACTORY INC,46.1096235628,355544
CHEETAH MOBILE INC,16.0220994475,161090
CHEGG INC,6.73184805257,99824
CHEMED CORP NEW,149.793840555,43413
CHEMICAL FINL CORP,34.2774517309,11757
CHEMOCENTRYX INC,8.07654714749,19439
CHEMOURS CO,5.3593729579,1101808
CHEMTURA CORP,27.273295754,111941
CHENIERE ENERGY INC,37.2494114663,1434922
CHENIERE ENERGY PARTNERS LP,26.0694420633,880763
CHENIERE ENERGY PTNRS LP HLD,17.4153026266,21016
CHESAPEAKE ENERGY CORP,4.50057271422,1269394
CHESAPEAKE LODGING TR,25.1600604437,6563458
CHEVRON CORP NEW,89.9601697689,5367531
CHIASMA INC,19.5927775643,13015
CHICAGO BRIDGE & IRON CO N V,38.9857369255,104115
CHICOS FAS INC,10.6704117288,862291
CHILDRENS PL INC,55.1941278,52723
CHIMERA INVT CORP,13.63994191,2496125
CHIMERIX INC,8.92510671323,10308
CHINA BIOLOGIC PRODS INC,142.43860405,11605
CHINA DISTANCE ED HLDGS LTD,14.685138539,79400
CHINA FIN ONLINE CO LTD,6.17102556568,10209
CHINA LIFE INS CO LTD,15.9899439396,643592
CHINA LODGING GROUP LTD,31.2623561484,192212
CHINA MING YANG WIND PWR GRO,2.29744218104,19587
CHINA MOBILE LIMITED,56.3307925737,334808
CHINA NEW BORUN CORP,1.41668142376,11294
CHINA PETE & CHEM CORP,59.9692338229,40304
CHINA RECYCLING ENERGY CORP,0.34774545033,17254
CHINA UNICOM (HONG KONG) LTD,12.0592979492,39057
CHINA XD PLASTICS CO LTD,4.4656147663,10077
CHIPOTLE MEXICAN GRILL INC,479.848882074,161728
CHOICE HOTELS INTL INC,50.4012036108,71784
CHRISTOPHER & BANKS CORP,1.65131933534,174406
CHUBB CORP,132.640153815,2885544
CHUNGHWA TELECOM CO LTD,30.0294372592,116519
CHURCH & DWIGHT INC,84.8797823175,1633204
CHURCHILL DOWNS INC,141.471879147,9797
CIBER INC,3.52500550782,31773
CIDARA THERAPEUTICS INC,17.1600061561,545804
CIENA CORP,20.6901500595,1309947
CIFC CORP,5.5759120599,12554
CIGNA CORPORATION,146.329433564,1050233
CIM COML TR CORP,15.5440414508,19107
CIMAREX ENERGY CO,89.3799397604,529884
CIMPRESS N V,81.1474152477,19557
CINCINNATI BELL INC NEW,3.60068196435,623493
CINCINNATI FINL CORP,59.1710505635,757127
CINEDIGM CORP,0.26186388897,34369
CINEMARK HOLDINGS INC,33.4312850921,190570
CINTAS CORP,91.0504784123,1005618
CIPHER PHARMACEUTICALS INC,4.68347915594,19430
CIRRUS LOGIC INC,29.528590211,288263
CISCO SYS INC,27.1550196266,31167976
CIT GROUP INC,39.7001773825,2465858
CITI TRENDS INC,21.249586047,18118
CITIGROUP INC,51.6956684509,15311012
CITIZENS FINL GROUP INC,26.1900441898,28813888
CITIZENS HLDG CO MISS,23.7479209019,10822
CITRIX SYS INC,75.6500648468,1816588
CITY HLDG CO,45.6317223997,34121
CIVEO CORP CDA,1.42160423368,192740
CLARCOR INC,49.6806168464,828472
CLAYMORE EXCHANGE TRD FD TR,25.7937656863,1208858
CLAYMORE EXCHANGE-TRD FD TR,24.9467813726,56841
CLEAN ENERGY FUELS CORP,3.60120778969,252693
CLEAN HARBORS INC,41.6509772007,246981
CLEAR CHANNEL OUTDOOR HLDGS,5.58962392142,36854
CLEARBRIDGE ENERGY MLP FD IN,15.1923465607,29686
CLEARSIGN COMBUSTION CORP,4.84382829464,35922
CLEARWATER PAPER CORP,45.5160576955,30297
CLECO CORP NEW,52.2111457195,365037
CLIFFS NAT RES INC,1.57979388359,524752
CLOROX CO DEL,126.830425765,1057814
CLOUD PEAK ENERGY INC,2.0801078383,464399
CLOVIS ONCOLOGY INC,35.0002033029,1869132
CLUBCORP HLDGS INC,18.2732875872,105947
CME GROUP INC,90.5987241897,926470
CMS ENERGY CORP,36.0804255212,1235379
CNA FINL CORP,35.1523510517,55103
CNH INDL N V,6.840238419,2254015
CNO FINL GROUP INC,19.0899245787,5334437
CNOOC LTD,104.371808407,46411
COACH INC,32.7296523768,2217286
COBALT INTL ENERGY INC,5.39981206283,2513606
COBIZ FINANCIAL INC,13.4202429976,1117789
COCA COLA BOTTLING CO CONS,182.421227197,4221
COCA COLA CO,42.9600156845,11818059
COCA COLA ENTERPRISES INC NE,49.2403173,2223889
COCA COLA FEMSA S A B DE C V,70.838765754,6903
CODE REBEL CORP,2.64500283393,10586
CODEXIS INC,4.2393902494,22173
COEUR MNG INC,2.47900209893,292053
COGENT COMMUNICATIONS HLDGS,34.6882011378,119003
COGNEX CORP,33.7790985636,50475
COGNIZANT TECHNOLOGY SOLUTIO,60.0199401795,3941790
COHEN & STEERS INC,30.4966090571,45710
COHEN & STEERS QUALITY RLTY,12.2387497646,15933
COHERENT INC,65.1094144694,35233
COHU INC,12.0735019521,47128
COLFAX CORP,23.3560681002,96035
COLGATE PALMOLIVE CO,66.619997619,4905464
COLLECTORS UNIVERSE INC,15.5244928253,16168
COLLEGIUM PHARMACEUTICAL INC,27.5015918107,40834
COLLIERS INTL GROUP INC,44.5482024792,114797
COLONY CAP INC,19.4798321004,897441
COLUMBIA BKG SYS INC,32.5088713522,188810
COLUMBIA PIPELINE GROUP INC,20.0001031035,2521737
COLUMBIA PIPELINE PARTNERS L,17.4795967995,1725097
COLUMBIA PPTY TR INC,23.4809081335,591587
COLUMBIA SPORTSWEAR CO,48.7525865114,118886
COLUMBUS MCKINNON CORP N Y,18.8882892607,12971
COMCAST CORP NEW,56.430078985,14234483
COMERICA INC,41.8300905585,674371
COMFORT SYS USA INC,28.4230321483,223340
COMMERCE BANCSHARES INC,42.536615028,210501
COMMERCIAL METALS CO,13.6900611074,2855137
COMMERCIAL VEH GROUP INC,2.76057599045,13403
COMMSCOPE HLDG CO INC,25.8897467658,688651
COMMUNICATIONS SALES&LEAS IN,18.69109657,702527
COMMUNITY BANKERS TR CORP,5.38152860298,32147
COMMUNITY BK SYS INC,39.9396868194,1151987
COMMUNITY HEALTH SYS INC NEW,24.4672105182,1310039
COMMUNITY HEALTHCARE TR INC,18.429764222,523501
COMMVAULT SYSTEMS INC,39.3501855402,932143
COMPANHIA BRASILEIRA DE DIST,10.5197543404,402671
COMPANHIA DE SANEAMENTO BASI,4.59912756157,852553
COMPANHIA ENERGETICA DE MINA,1.4998382808,2794968
COMPANHIA PARANAENSE ENERG C,5.86869019561,233783
COMPANHIA SIDERURGICA NACION,0.975732709731,1785325
COMPANIA CERVECERIAS UNIDAS,21.6610778037,59046
COMPANIA DE MINAS BUENAVENTU,4.28150164455,634824
COMPASS DIVERSIFIED HOLDINGS,15.8874445757,99009
COMPASS MINERALS INTL INC,75.2835711672,32796
COMPUGEN LTD,6.34690361774,11029
COMPUTER PROGRAMS & SYS INC,49.7432693091,36809
COMPUTER SCIENCES CORP,32.6799733418,1308416
COMPUTER TASK GROUP INC,6.62041876524,31569
COMSCORE INC,41.2060301508,7960
COMSTOCK MNG INC,0.373412994772,10712
COMSTOCK RES INC,1.86930325969,258920
CONAGRA FOODS INC,42.1599663555,7340281
CONCHO RES INC,92.8602170589,2402482
CONCORDIA HEALTHCARE CORP,40.8393143385,69247
CONE MIDSTREAM PARTNERS LP,9.85001933887,742029
CONFORMIS INC,17.2853607462,26265
CONMED CORP,44.0489853677,486186
CONNECTONE BANCORP INC NEW,18.6894860169,675567
CONNECTURE INC,3.57203606055,11758
CONNS INC,23.4601921501,26854
CONOCOPHILLIPS,46.6898547779,3031151
CONSOL ENERGY INC,7.90044254359,404028
CONSOLIDATED COMM HLDGS INC,20.9353890579,19393
CONSOLIDATED EDISON INC,64.2695274618,1585946
CONSOLIDATED WATER CO INC,12.2576837518,22027
CONSTANT CONTACT INC,29.2400306197,1989567
CONSTELLATION BRANDS INC,142.439162318,813435
CONSTELLIUM NV,7.71715721464,5572
CONTANGO OIL & GAS COMPANY,6.41217632804,73454
CONTINENTAL BLDG PRODS INC,17.4596657806,1919338
CONTINENTAL RESOURCES INC,22.9799419106,4026555
CONTROLADORA VUELA CIA DE AV,17.159433493,500541
CONVERGYS CORP,24.8898635628,2522553
COOPER COS INC,134.196572569,172374
COOPER STD HLDGS INC,77.5634517766,4925
COOPER TIRE & RUBR CO,37.8500764249,1101081
COPA HOLDINGS SA,48.2636051987,118723
COPART INC,38.0092972382,263304
CORCEPT THERAPEUTICS INC,4.96166907294,49177
CORE LABORATORIES N V,108.76534296,34625
CORE MARK HOLDING CO INC,81.9410677329,398152
CORELOGIC INC,33.8577712538,406022
CORENERGY INFRASTRUCTURE TR,14.8407112428,777456
CORESITE RLTY CORP,56.7197118335,363401
CORINDUS VASCULAR ROBOTICS I,3.21121881991,83146
CORIUM INTL INC,8.11987861722,1372188
CORNERSTONE ONDEMAND INC,34.5300398522,935707
CORNING INC,18.279974859,10496021
CORPORATE OFFICE PPTYS TR,21.8300815757,2934208
CORRECTIONS CORP AMER NEW,26.4881430816,192841
CORVEL CORP,43.961352657,16560
COSAN LTD,3.69024487919,337105
COSI INC,0.445873325042,42613
COSTAR GROUP INC,206.692782684,150610
COSTCO WHSL CORP NEW,161.499791291,4142123
COTT CORP QUE,10.9885852003,129043
COTY INC,25.6311787337,718695
COUSINS PPTYS INC,9.42940669782,1072708
COVANTA HLDG CORP,15.4897376555,1779759
COVISINT CORP,2.48262164846,18126
COWEN GROUP INC NEW,3.84088321013,51811
CPFL ENERGIA S A,7.41891912803,452357
CPI CARD GROUP INC,10.662723952,57490
CRA INTL INC,18.6437847092,47898
CRACKER BARREL OLD CTRY STOR,126.827323685,205697
CRANE CO,47.8359506722,113283
CRAWFORD & CO,5.1261829653,35504
CRAY INC,32.4537586968,47144
CREDICORP LTD,97.319792303,209536
CREDIT ACCEP CORP MICH,214.008175821,49414
CREDIT SUISSE GROUP,21.6895666478,1093014
CREDIT SUISSE NASSAU BRH,18.8673121653,92435
CREE INC,26.669659134,472297
CRESCENT PT ENERGY CORP,11.6485754224,463576
CRESTWOOD EQUITY PARTNERS LP,20.7797338087,1184712
CRESUD S A C I F Y A,12.8978593763,99784
CRH PLC,28.8199930507,305066
CRITEO S A,39.5871842267,12984
CROCS INC,10.2404483605,106343
CROSS CTRY HEALTHCARE INC,16.3674762408,15152
CROSSAMERICA PARTNERS LP,25.920220463,1605349
CROWN CASTLE INTL CORP NEW,87.2282530062,3075609
CROWN HOLDINGS INC,50.702529267,247463
CROWN MEDIA HLDGS INC,5.61600561601,25641
CSG SYS INTL INC,36.03719969,7742
CSI COMPRESSCO LP,11.3999786848,3556147
CSRA INC,30.0000338429,590966
CSS INDS INC,28.3862229102,51680
CST BRANDS INC,39.1403198051,159222
CSW INDUSTRIALS INC,37.6755265797,15952
CSX CORP,25.9501780121,4486212
CTC MEDIA INC,1.85820094742,38209
CTI BIOPHARMA CORP,1.23025943637,323509
CTRIP COM INTL LTD,46.3296391492,2433194
CTS CORP,17.6401419077,1495056
CUBESMART,30.6199620951,4742919
CUBIC CORP,47.2256276318,18761
CUI GLOBAL INC,7.04155997636,20308
CULLEN FROST BANKERS INC,59.9968559815,222645
CULP INC,25.4963733607,13649
CUMMINS INC,88.0093612893,740069
CUMULUS MEDIA INC,0.330187180717,1920123
CURIS INC,2.88766965059,10389
CURRENCYSHARES AUSTRALIAN DL,72.9674150957,226608
CURRENCYSHARES CDN DLR TR,71.6763652641,17872
CURRENCYSHARES EURO TR,106.399086073,438547
CURRENCYSHARES SWISS FRANC T,96.3533818401,23227
CURRENCYSHS BRIT POUND STER,144.324324324,7400
CURRENCYSHS JAPANESE YEN TR,80.630081679,429976
CURTISS WRIGHT CORP,68.4996998932,769726
CUSTOMERS BANCORP INC,27.2068979951,23891
CVB FINL CORP,16.9198173077,3180649
CVENT INC,34.9182521294,30643
CVR ENERGY INC,39.3488515758,511527
CVR REFNG LP,18.9297985292,2727393
CVS HEALTH CORP,97.7702030623,4192310
CYCLACEL PHARMACEUTICALS INC,0.492481955153,64977
CYNOSURE INC,44.6909667195,6310
CYPRESS SEMICONDUCTOR CORP,9.81000675893,4238835
CYRUSONE INC,37.4496993697,2812092
CYS INVTS INC,7.12961593024,574505
CYTOKINETICS INC,10.4629577544,35554
CYTOMX THERAPEUTICS INC,20.8796962953,15278
CYTORI THERAPEUTICS INC,0.186874304783,112375
CYTOSORBENTS CORP,5.57953009895,22941
D R HORTON INC,32.0305788507,2841441
DAKOTA PLAINS HLDGS INC,0.250149047141,239857
DANA HLDG CORP,13.8000736097,855865
DANAHER CORP DEL,92.8799778874,2250302
DARDEN RESTAURANTS INC,63.6403625269,2134683
DARLING INGREDIENTS INC,10.5218884003,292438
DATALINK CORP,6.76457498887,11235
DAVE & BUSTERS ENTMT INC,41.750334672,11952
DAVITA HEALTHCARE PARTNERS I,69.7097566455,654313
DAWSON GEOPHYSICAL CO NEW,3.45144320428,35927
DBX ETF TR,27.1281253099,70027655
DCP MIDSTREAM PARTNERS LP,24.670123407,5856963
DCT INDUSTRIAL TRUST INC,37.3711035289,422626
DDR CORP,16.8399191096,11450055
DEAN FOODS CO NEW,17.1492955401,768603
DECKERS OUTDOOR CORP,47.1981933706,261260
DEERE & CO,76.2697256225,1740376
DEL FRISCOS RESTAURANT GROUP,16.0256410256,18096
DEL TACO RESTAURANTS INC,7.38780460911,27207
DELCATH SYS INC,0.500467102629,29972
DELEK LOGISTICS PARTNERS LP,35.6901119651,1257267
DELEK US HLDGS INC,24.6001121951,1231783
DELHAIZE GROUP,24.2871217991,104541
DELPHI AUTOMOTIVE PLC,85.7301349,1013121
DELTA AIR LINES INC DEL,50.6901072751,2877741
DELTA APPAREL INC,14.047029703,16160
DELTIC TIMBER CORP,58.8392618347,11217
DELUXE CORP,54.5416307388,237745
DEMAND MEDIA INC,5.49763033175,10550
DEMANDWARE INC,53.9700185202,1311543
DENBURY RES INC,2.01971347627,2162683
DENISON MINES CORP,0.503878694134,85338
DENNYS CORP,9.83061417777,859458
DENTSPLY INTL INC NEW,60.8497930747,1826021
DEPOMED INC,18.1290017216,384522
DERMA SCIENCES INC,4.56115201668,15347
DERMIRA INC,34.597538834,19828
DESCARTES SYS GROUP INC,20.0521355524,29922
DESTINATION MATERNITY CORP,8.71714806141,23058
DESTINATION XL GROUP INC,5.50914263968,55181
DETERMINE INC,2.56904303147,14013
DEUTSCHE BANK AG,24.1499936582,20704022
DEUTSCHE BK AG LONDON,15.515692626,36737
DEUTSCHE HIGH INCOME TR,7.95038956909,18867
DEVON ENERGY CORP NEW,32.0000133894,7169872
DEVRY ED GROUP INC,25.3032716579,32644
DEX MEDIA INC NEW,0.119060848031,251972
DEXCOM INC,81.9006474784,1471246
DGSE COMPANIES INC,0.342363161724,23367
DHI GROUP INC,9.16956583593,386605
DHT HOLDINGS INC,8.09067106424,691290
DHX MEDIA LTD,8.46844986058,19366
DIAGEO P L C,109.071366694,187006
DIAMOND FOODS INC,38.5613207547,42400
DIAMOND HILL INVESTMENT GROU,188.814776809,1949
DIAMOND OFFSHORE DRILLING IN,21.0999881276,395877
DIAMOND RESORTS INTL INC,25.5099661688,3152415
DIAMONDBACK ENERGY INC,66.9007423877,687242
DIAMONDROCK HOSPITALITY CO,9.65051528208,873114
DIANA SHIPPING INC,4.27747814767,5377
DICERNA PHARMACEUTICALS INC,11.8994873093,15799
DICKS SPORTING GOODS INC,35.3501497611,398301
DIEBOLD INC,30.0937345831,48648
DIGI INTL INC,11.3811222283,141023
DIGIRAD CORP,5.78853377671,16239
DIGITAL RLTY TR INC,71.9397436645,1698477
DIGITALGLOBE INC,15.6600212339,440804
DILLARDS INC,65.7093378476,102786
DIME CMNTY BANCSHARES,17.4900989431,1036758
DIMENSION THERAPEUTICS INC,11.2809215659,108945
DINEEQUITY INC,84.6705567712,16452
DIODES INC,22.9748389076,26072
DIPLOMAT PHARMACY INC,34.2302861876,37423
DIREXION SHS ETF TR,37.2126688267,2662346
DISCOVER FINL SVCS,53.6198584136,1718244
DISCOVERY COMMUNICATNS NEW,26.4506274483,4011247
DISCOVERY LABORATORIES INC N,0.218320749568,54965
DISH NETWORK CORP,57.1806140591,920172
DISNEY WALT CO,105.079990942,18918892
DIVERSIFIED RSTRNT HLDGS INC,2.24630763183,53421
DIXIE GROUP INC,5.19247985676,11170
DOCUMENT SEC SYS INC,0.168909408254,195371
DOLBY LABORATORIES INC,33.6467980119,83901
DOLLAR GEN CORP NEW,71.868590176,585527
DOLLAR TREE INC,77.2201174131,1729109
DOMINION DIAMOND CORP,10.2333749873,88827
DOMINION MIDSTREAM PARTNERS,30.6599434008,1771758
DOMINION RES INC VA NEW,67.6404524099,2117372
DOMINOS PIZZA INC,111.24884189,313010
DOMTAR CORP,36.9510420779,362209
DONALDSON INC,28.6522167107,103622
DONNELLEY R R & SONS CO,14.7198267227,823651
DORIAN LPG LTD,11.7952149908,11954
DORMAN PRODUCTS INC,47.5513107092,4921
DOUGLAS EMMETT INC,31.1791021198,595046
DOVER CORP,61.30834068,307397
DOW CHEM CO,51.4801549921,7385409
DR PEPPER SNAPPLE GROUP INC,93.1998284004,2419586
DR REDDYS LABS LTD,46.2881786704,225846
DRDGOLD LIMITED,1.59741604789,56967
DREAMWORKS ANIMATION SKG INC,25.7737934232,25879
DREW INDS INC,60.9555189456,4856
DRIL-QUIP INC,59.2301638579,993666
DRYSHIPS INC,0.173754398158,92084
DSP GROUP INC,9.42961102855,19513
DST SYS INC DEL,114.060815432,172522
DSW INC,23.8604978019,611890
DTE ENERGY CO,80.1890990621,1056166
DTS INC,22.5993180557,25222
DU PONT E I DE NEMOURS & CO,66.600058631,7187321
DUCOMMUN INC DEL,16.199973871,22963
DUKE ENERGY CORP NEW,71.3899433935,2999302
DUKE REALTY CORP,21.01995456,3809856
DULUTH HLDGS INC,14.5928283651,94567
DUN & BRADSTREET CORP DEL NE,103.932985295,259167
DUNKIN BRANDS GROUP INC,42.5888103927,298670
DUPONT FABROS TECHNOLOGY INC,31.7907361996,535439
DURECT CORP,2.20773759462,38048
DYAX CORP,37.6199475675,792638
DYCOM INDS INC,69.9590968673,379922
DYNAGAS LNG PARTNERS LP,9.70113554824,351196
DYNAMIC MATLS CORP,6.99144663444,13445
DYNAVAX TECHNOLOGIES CORP,24.1607993814,493982
DYNEGY INC NEW DEL,12.610107688,6132065
DYNEX CAP INC,6.35201792407,340994
E HOUSE CHINA HLDGS LTD,6.28366247756,63498
E M C CORP MASS,25.6799815847,29253954
E TRADE FINANCIAL CORP,29.6404727494,2098617
E-COMMERCE CHINA DANGDANG IN,7.20582062404,14294
EAGLE BANCORP INC MD,50.4701146586,2408455
EAGLE MATERIALS INC,60.4308276256,807237
EAGLE PHARMACEUTICALS INC,88.7241114804,7822
EARTHLINK HLDGS CORP,7.43083680023,724952
EAST WEST BANCORP INC,41.5601509148,802307
EASTERLY GOVT PPTYS INC,17.196789037,29773
EASTGROUP PPTY INC,55.6136700654,86993
EASTMAN CHEM CO,67.5094155514,569802
EASTMAN KODAK CO,12.552895402,35211
EATON CORP PLC,52.0404415318,1448412
EATON VANCE CORP,32.429765017,265466
EATON VANCE TAX ADVT DIV INC,19.3613276339,19885
EATON VANCE TX MNG BY WRT OP,15.3041305536,64035
EBAY INC,27.4801036344,10625433
EBIX INC,32.7956066587,58270
ECA MARCELLUS TR I,1.5101884545,47014
ECHO GLOBAL LOGISTICS INC,20.4067370187,14309
ECHO THERAPEUTICS INC,1.44196106705,15257
ECHOSTAR CORP,39.1071138322,92285
ECLIPSE RES CORP,1.81952372068,605653
ECOLAB INC,114.378871642,888512
ECOPETROL S A,7.00929103029,981269
EDGEWELL PERS CARE CO,78.369662073,2352224
EDISON INTL,59.21031177,1073259
EDUCATION RLTY TR INC,37.8819576716,160129
EDWARDS LIFESCIENCES CORP,78.9800609828,1985805
EGA EMERGING GLOBAL SHS TR,21.2587970744,130299
EGALET CORP,11.0229053952,19777
EHI CAR SVCS LTD,12.5965589888,22784
EL PASO ELEC CO,38.4842956462,40562
EL POLLO LOCO HLDGS INC,12.6682501979,2526
ELBIT IMAGING LTD,0.660657826436,21191
ELBIT SYS LTD,88.3210779279,73029
ELDORADO GOLD CORP NEW,2.96979418035,1394036
ELECTRO RENT CORP,9.20169112161,24126
ELECTRO SCIENTIFIC INDS,5.18712949075,112008
ELECTRONIC ARTS INC,68.7198255431,1331217
ELECTRONICS FOR IMAGING INC,46.7397965437,2284520
ELEPHANT TALK COMM CORP,0.26507035409,45271
ELEVEN BIOTHERAPEUTICS INC,3.02343159486,10584
ELIZABETH ARDEN INC,9.87540378403,10835
ELLIE MAE INC,60.2151931553,46284
ELLINGTON FINANCIAL LLC,16.7792500217,92376
ELLIS PERRY INTL INC,18.4178231849,100229
EMAGIN CORP,1.40288699376,27087
EMBRAER S A,29.5408259674,476290
EMCOR GROUP INC,48.039646898,1589229
EMCORE CORP,6.1260210035,23996
EMERALD OIL INC,1.12750101742,149889
EMERGENT BIOSOLUTIONS INC,40.0103068666,294949
EMERGENT CAP INC,3.7011579337,18913
EMERSON ELEC CO,47.8298654056,3355414
EMMIS COMMUNICATIONS CORP,0.649979255981,72310
EMPIRE DIST ELEC CO,28.0698157964,68294
