nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
ACADIA PHARMACEUTICALS INC,CMN,004225108,254,10268,SH,DFND,2,10268,0,0,
ACADIA RLTY TR,CMN,004239109,2777,100705,SH,DFND,1,100705,0,0,
ACADIA RLTY TR,CMN,004239109,72076,2613333,SH,DFND,2,2476893,0,136440,
ACADIA RLTY TR,CMN,004239109,4,132,SH,OTR,"6,2",0,132,0,
ACCELERATE DIAGNOSTICS INC,CMN,00430H102,3143,146336,SH,DFND,1,146336,0,0,
ACCENTURE PLC IRELAND,CMN,G1151C101,128928,1585439,SH,DFND,1,1463523,0,121916,
ACCENTURE PLC IRELAND,CMN,G1151C101,33341,410000,SH,DFND,1,410000,0,0,Put
ACCENTURE PLC IRELAND,CMN,G1151C101,42717,525300,SH,DFND,1,525300,0,0,Call
ACCENTURE PLC IRELAND,CMN,G1151C101,50555,621683,SH,DFND,2,618573,0,3110,
ACCENTURE PLC IRELAND,CMN,G1151C101,298,3661,SH,DFND,7,3661,0,0,
ACCESS MIDSTREAM PARTNERS L,CMN,00434L109,19378,304498,SH,DFND,1,135637,0,168861,
ACCESS MIDSTREAM PARTNERS L,CMN,00434L109,604581,9500023,SH,DFND,2,9500023,0,0,
ACCESS NATL CORP,CMN,004337101,353,21754,SH,DFND,1,21754,0,0,
ACCO BRANDS CORP,CMN,00081T108,780,113099,SH,DFND,1,113099,0,0,
ACCO BRANDS CORP,CMN,00081T108,449,65034,SH,DFND,2,65034,0,0,
ACCURAY INC,CMN,004397105,1730,238290,SH,DFND,1,238290,0,0,
ACCURAY INC,CMN,004397105,116,16020,SH,DFND,2,16020,0,0,
ACCURIDE CORP NEW,CMN,00439T206,84,22289,SH,DFND,1,22289,0,0,
ACE LTD,CMN,H0023R105,302256,2882201,SH,DFND,1,2872513,0,9688,
ACE LTD,CMN,H0023R105,31713,302400,SH,DFND,1,302400,0,0,Put
ACE LTD,CMN,H0023R105,174997,1668700,SH,DFND,1,1668700,0,0,Call
ACE LTD,CMN,H0023R105,46642,444758,SH,DFND,2,442478,0,2280,
ACETO CORP,CMN,004446100,232,12027,SH,DFND,2,12027,0,0,
ACHILLION PHARMACEUTICALS IN,CMN,00448Q201,17361,1739555,SH,DFND,1,1739555,0,0,
ACHILLION PHARMACEUTICALS IN,CMN,00448Q201,28942,2900000,SH,DFND,1,2900000,0,0,Call
ACHILLION PHARMACEUTICALS IN,CMN,00448Q201,499,50000,SH,DFND,1,50000,0,0,Put
ACHILLION PHARMACEUTICALS IN,CMN,00448Q201,18698,1873549,SH,DFND,2,1873549,0,0,
ACI WORLDWIDE INC,CMN,004498101,2521,134402,SH,DFND,1,134402,0,0,
ACI WORLDWIDE INC,CMN,004498101,1841,98123,SH,DFND,2,98123,0,0,
ACORDA THERAPEUTICS INC,CMN,00484M106,2458,72562,SH,DFND,1,72562,0,0,
ACORDA THERAPEUTICS INC,CNV,00484MAA4,5701,5495000,PRN,DFND,1,5495000,0,0,
ACORDA THERAPEUTICS INC,CMN,00484M106,3388,100000,SH,DFND,1,100000,0,0,Put
ACORDA THERAPEUTICS INC,CMN,00484M106,3049,90000,SH,DFND,1,90000,0,0,Call
ACORDA THERAPEUTICS INC,CMN,00484M106,5546,163709,SH,DFND,2,163709,0,0,
ACORN ENERGY INC,CMN,004848107,72,46697,SH,DFND,1,46697,0,0,
ACTAVIS PLC,CMN,G0083B108,169245,701445,SH,DFND,1,645218,0,56227,
ACTAVIS PLC,CMN,G0083B108,74903,310440,SH,DFND,1,310440,0,0,Put
ACTAVIS PLC,CMN,G0083B108,278550,1154469,SH,DFND,1,1154469,0,0,Call
ACTAVIS PLC,CMN,G0083B108,135375,561070,SH,DFND,2,527612,0,33458,
ACTIVISION BLIZZARD INC,CMN,00507V109,33716,1621721,SH,DFND,1,1150621,0,471100,
ACTIVISION BLIZZARD INC,CMN,00507V109,6420,308800,SH,DFND,1,308800,0,0,Call
ACTIVISION BLIZZARD INC,CMN,00507V109,7493,360400,SH,DFND,1,360400,0,0,Put
ACTIVISION BLIZZARD INC,CMN,00507V109,17283,831301,SH,DFND,2,790063,0,41238,
ACTIVISION BLIZZARD INC,CMN,00507V109,500,24035,SH,DFND,7,24035,0,0,
ACTUA CORP,CMN,005094107,268,16751,SH,DFND,1,16751,0,0,
ACTUANT CORP,CMN,00508X203,722,23658,SH,DFND,1,23658,0,0,
ACTUANT CORP,CMN,00508X203,131,4300,SH,DFND,1,4300,0,0,Put
ACTUANT CORP,CMN,00508X203,27,900,SH,DFND,1,900,0,0,Call
ACTUANT CORP,CMN,00508X203,63525,2081431,SH,DFND,2,1968070,0,113361,
ACTUATE CORP,CMN,00508B102,83,21243,SH,DFND,1,21243,0,0,
ACTUATE CORP,CMN,00508B102,1003,257301,SH,DFND,2,257301,0,0,
ACUITY BRANDS INC,CMN,00508Y102,11526,97919,SH,DFND,1,97919,0,0,
ACUITY BRANDS INC,CMN,00508Y102,3577,30387,SH,DFND,2,30387,0,0,
ACURA PHARMACEUTICALS INC,CMN,00509L703,19,23899,SH,DFND,1,23899,0,0,
ACXIOM CORP,CMN,005125109,2738,165446,SH,DFND,1,165446,0,0,
ACXIOM CORP,CMN,005125109,58,3500,SH,DFND,1,3500,0,0,Put
ACXIOM CORP,CMN,005125109,164,9900,SH,DFND,1,9900,0,0,Call
ACXIOM CORP,CMN,005125109,398,24038,SH,DFND,2,24038,0,0,
ADAMAS PHARMACEUTICALS INC,CMN,00548A106,260,13988,SH,DFND,1,13988,0,0,
ADAMIS PHARMACEUTICALS CORP,CMN,00547W208,394,84162,SH,DFND,1,84162,0,0,
ADAMS EXPRESS CO,CMN,006212104,1281,91922,SH,DFND,1,91922,0,0,
ADEPT TECHNOLOGY INC,CMN,006854202,252,30000,SH,DFND,1,30000,0,0,
ADEPTUS HEALTH INC,CMN,006855100,22488,903118,SH,DFND,2,872636,0,30482,
ADOBE SYS INC,CMN,00724F101,64353,930096,SH,DFND,1,920084,0,10012,
ADOBE SYS INC,CMN,00724F101,19947,288300,SH,DFND,1,288300,0,0,Put
ADOBE SYS INC,CMN,00724F101,20480,296000,SH,DFND,1,296000,0,0,Call
ADOBE SYS INC,CMN,00724F101,105266,1521399,SH,DFND,2,1339316,0,182083,
ADOBE SYS INC,CMN,00724F101,1953,28228,SH,OTR,"6,2",0,28228,0,
ADTRAN INC,CMN,00738A106,1941,94522,SH,DFND,1,94522,0,0,
ADTRAN INC,CMN,00738A106,214,10400,SH,DFND,1,10400,0,0,Put
ADTRAN INC,CMN,00738A106,706,34400,SH,DFND,1,34400,0,0,Call
ADTRAN INC,CMN,00738A106,23656,1152281,SH,DFND,2,1087994,0,64287,
ADVANCE AUTO PARTS INC,CMN,00751Y106,63775,489449,SH,DFND,1,489439,0,10,
ADVANCE AUTO PARTS INC,CMN,00751Y106,2411,18500,SH,DFND,1,18500,0,0,Call
ADVANCE AUTO PARTS INC,CMN,00751Y106,4000,30700,SH,DFND,1,30700,0,0,Put
ADVANCE AUTO PARTS INC,CMN,00751Y106,2699,20711,SH,DFND,2,20711,0,0,
ADVANCED DRAIN SYS INC DEL,CMN,00790R104,4109,196130,SH,DFND,1,196130,0,0,
ADVANCED ENERGY INDS,CMN,007973100,524,27893,SH,DFND,1,27893,0,0,
ADVANCED ENERGY INDS,CMN,007973100,1482,78848,SH,DFND,2,78848,0,0,
ADVANCED MICRO DEVICES INC,CMN,007903107,13377,3922902,SH,DFND,1,3917545,0,5357,
ADVANCED MICRO DEVICES INC,CMN,007903107,44499,13049600,SH,DFND,1,13049600,0,0,Put
ADVANCED MICRO DEVICES INC,CMN,007903107,3361,985500,SH,DFND,1,985500,0,0,Call
ADVANCED MICRO DEVICES INC,CMN,007903107,953,279500,SH,DFND,2,279500,0,0,
ADVANCED SEMICONDUCTOR ENGR,CMN,00756M404,687,116169,SH,DFND,1,116169,0,0,
ADVANTAGE OIL & GAS LTD,CMN,00765F101,63,12467,SH,DFND,1,12467,0,0,
ADVANTAGE OIL & GAS LTD,CMN,00765F101,73,14300,SH,DFND,1,14300,0,0,Call
ADVANTAGE OIL & GAS LTD,CMN,00765F101,64,12500,SH,DFND,1,12500,0,0,Put
ADVANTAGE OIL & GAS LTD,CMN,00765F101,199,39000,SH,DFND,2,39000,0,0,
ADVENT SOFTWARE INC,CMN,007974108,1434,45433,SH,DFND,1,45433,0,0,
ADVENT SOFTWARE INC,CMN,007974108,2962,93850,SH,DFND,2,93850,0,0,
ADVISORSHARES TR,CMN,00768Y826,702,23904,SH,DFND,1,23904,0,0,
ADVISORY BRD CO,CMN,00762W107,2353,50505,SH,DFND,1,50505,0,0,
ADVISORY BRD CO,CMN,00762W107,909,19500,SH,DFND,1,19500,0,0,Put
ADVISORY BRD CO,CMN,00762W107,4677,100383,SH,DFND,2,100383,0,0,
AECOM TECHNOLOGY CORP DELAWA,CMN,00766T100,5360,158802,SH,DFND,1,158802,0,0,
AECOM TECHNOLOGY CORP DELAWA,CMN,00766T100,807,23900,SH,DFND,1,23900,0,0,Call
AECOM TECHNOLOGY CORP DELAWA,CMN,00766T100,776,23000,SH,DFND,1,23000,0,0,Put
AECOM TECHNOLOGY CORP DELAWA,CMN,00766T100,6180,183112,SH,DFND,2,183112,0,0,
AEGERION PHARMACEUTICALS INC,CMN,00767E102,5891,176480,SH,DFND,1,176480,0,0,
AEGERION PHARMACEUTICALS INC,CMN,00767E102,1652,49500,SH,DFND,1,49500,0,0,Call
AEGERION PHARMACEUTICALS INC,CMN,00767E102,19407,581400,SH,DFND,1,581400,0,0,Put
AEGERION PHARMACEUTICALS INC,CMN,00767E102,4186,125415,SH,DFND,2,125415,0,0,
AEGION CORP,CMN,00770F104,440,19767,SH,DFND,1,14172,0,5595,
AEGON N V,CMN,007924103,371,45093,SH,DFND,1,43079,0,2014,
AEGON N V,CMN,007924103,4451,541457,SH,DFND,2,541457,0,0,
AEMETIS INC,CMN,00770K202,1054,121485,SH,DFND,1,121485,0,0,
AERCAP HOLDINGS NV,CMN,N00985106,8160,199511,SH,DFND,1,199511,0,0,
AERCAP HOLDINGS NV,CMN,N00985106,303,7400,SH,DFND,1,7400,0,0,Call
AERCAP HOLDINGS NV,CMN,N00985106,266,6508,SH,DFND,2,6508,0,0,
AERIE PHARMACEUTICALS INC,CMN,00771V108,10104,488329,SH,DFND,2,488329,0,0,
AEROHIVE NETWORKS INC,CMN,007786106,143,17813,SH,DFND,1,9313,0,8500,
AEROHIVE NETWORKS INC,CMN,007786106,5259,655793,SH,DFND,2,655793,0,0,
AEROPOSTALE,CMN,007865108,182,55217,SH,DFND,1,55217,0,0,
AEROPOSTALE,CMN,007865108,1142,347200,SH,DFND,1,347200,0,0,Call
AEROPOSTALE,CMN,007865108,277,84200,SH,DFND,1,84200,0,0,Put
AEROPOSTALE,CMN,007865108,105,31847,SH,DFND,2,31847,0,0,
AEROVIRONMENT INC,CMN,008073108,929,30898,SH,DFND,1,24104,0,6794,
AEROVIRONMENT INC,CMN,008073108,14211,472608,SH,DFND,2,472608,0,0,
AES CORP,CMN,00130H105,37097,2616142,SH,DFND,1,1682477,0,933665,
AES CORP,CMN,00130H105,929,65500,SH,DFND,1,65500,0,0,Call
AES CORP,CMN,00130H105,787,55500,SH,DFND,1,55500,0,0,Put
AES CORP,CMN,00130H105,12172,858414,SH,DFND,2,858414,0,0,
AETNA INC NEW,CMN,00817Y108,81297,1003669,SH,DFND,1,866602,0,137067,
AETNA INC NEW,CMN,00817Y108,15584,192390,SH,DFND,1,192390,0,0,Call
AETNA INC NEW,CMN,00817Y108,16370,202100,SH,DFND,1,202100,0,0,Put
AETNA INC NEW,CMN,00817Y108,55265,682282,SH,DFND,2,549737,0,132545,
AETNA INC NEW,CMN,00817Y108,1796,22168,SH,OTR,"6,2",0,22168,0,
AFFILIATED MANAGERS GROUP,CMN,008252108,20358,101605,SH,DFND,1,99775,0,1830,
AFFILIATED MANAGERS GROUP,CMN,008252108,260,1300,SH,DFND,1,1300,0,0,Put
AFFILIATED MANAGERS GROUP,CMN,008252108,721,3600,SH,DFND,1,3600,0,0,Call
AFFILIATED MANAGERS GROUP,CMN,008252108,66910,333947,SH,DFND,2,332152,0,1795,
AFFILIATED MANAGERS GROUP,CMN,008252108,2214,11050,SH,DFND,3,0,0,11050,
AFFILIATED MANAGERS GROUP,CMN,008252108,2284,11401,SH,OTR,"6,2",0,11401,0,
AFFYMETRIX INC,CMN,00826T108,262,32878,SH,DFND,1,32878,0,0,
AFFYMETRIX INC,CNV,00826TAH1,1529,1000000,PRN,DFND,1,1000000,0,0,
AFFYMETRIX INC,CMN,00826T108,1896,237627,SH,DFND,2,237627,0,0,
AFLAC INC,CMN,001055102,34046,584474,SH,DFND,1,574745,0,9729,
AFLAC INC,CMN,001055102,12279,210800,SH,DFND,1,210800,0,0,Put
AFLAC INC,CMN,001055102,30966,531600,SH,DFND,1,531600,0,0,Call
AFLAC INC,CMN,001055102,14571,250153,SH,DFND,2,250153,0,0,
AG MTG INVT TR INC,CMN,001228105,808,45373,SH,DFND,1,45373,0,0,
AG MTG INVT TR INC,CMN,001228105,4211,236600,SH,DFND,1,236600,0,0,Call
AG MTG INVT TR INC,CMN,001228105,890,50000,SH,DFND,1,50000,0,0,Put
AGCO CORP,CMN,001084102,10025,220528,SH,DFND,1,220528,0,0,
AGCO CORP,CMN,001084102,441,9700,SH,DFND,1,9700,0,0,Call
AGCO CORP,CMN,001084102,3687,81100,SH,DFND,1,81100,0,0,Put
AGCO CORP,CMN,001084102,5748,126450,SH,DFND,2,126450,0,0,
AGENUS INC,CMN,00847G705,651,209450,SH,DFND,1,209450,0,0,
AGILE THERAPEUTICS INC,CMN,00847L100,612,83824,SH,DFND,1,83824,0,0,
AGILENT TECHNOLOGIES INC,CMN,00846U101,35084,615732,SH,DFND,1,512899,0,102833,
AGILENT TECHNOLOGIES INC,CMN,00846U101,13265,232800,SH,DFND,1,232800,0,0,Call
AGILENT TECHNOLOGIES INC,CMN,00846U101,6826,119800,SH,DFND,1,119800,0,0,Put
AGILENT TECHNOLOGIES INC,CMN,00846U101,466060,8179353,SH,DFND,2,7491669,0,687684,
AGILENT TECHNOLOGIES INC,CMN,00846U101,58336,1023796,SH,DFND,3,0,0,1023796,
AGILENT TECHNOLOGIES INC,CMN,00846U101,4723,82885,SH,DFND,4,0,0,82885,
AGILENT TECHNOLOGIES INC,CMN,00846U101,967,16967,SH,OTR,"6,2",0,16967,0,
AGILYSYS INC,CMN,00847J105,263,22438,SH,DFND,1,22438,0,0,
AGIOS PHARMACEUTICALS INC,CMN,00847X104,1252,20412,SH,DFND,1,20412,0,0,
AGL RES INC,CMN,001204106,12681,246991,SH,DFND,1,244996,0,1995,
AGL RES INC,CMN,001204106,9381,182727,SH,DFND,2,182727,0,0,
AGNICO EAGLE MINES LTD,CMN,008474108,6099,210076,SH,DFND,1,210076,0,0,
AGNICO EAGLE MINES LTD,CMN,008474108,2540,87500,SH,DFND,1,87500,0,0,Put
AGNICO EAGLE MINES LTD,CMN,008474108,2230,76800,SH,DFND,1,76800,0,0,Call
AGNICO EAGLE MINES LTD,CMN,008474108,3253,112047,SH,DFND,2,112047,0,0,
AGNICO EAGLE MINES LTD,CMN,008474108,6581,226683,SH,DFND,3,226683,0,0,
AGRIUM INC,CMN,008916108,19849,223023,SH,DFND,1,223023,0,0,
AGRIUM INC,CMN,008916108,2350,26400,SH,DFND,1,26400,0,0,Put
AGRIUM INC,CMN,008916108,4503,50600,SH,DFND,1,50600,0,0,Call
AGRIUM INC,CMN,008916108,6586,74004,SH,DFND,2,74004,0,0,
AGRIUM INC,CMN,008916108,7841,88098,SH,DFND,3,88098,0,0,
AIR LEASE CORP,CMN,00912X302,7900,243084,SH,DFND,1,243084,0,0,
AIR LEASE CORP,CNV,00912XAK0,22,16000,PRN,DFND,1,16000,0,0,
AIR LEASE CORP,CMN,00912X302,36,1100,SH,DFND,1,1100,0,0,Put
AIR LEASE CORP,CMN,00912X302,273,8400,SH,DFND,1,8400,0,0,Call
AIR LEASE CORP,CMN,00912X302,614,18891,SH,DFND,2,18891,0,0,
AIR METHODS CORP,CMN,009128307,350,6293,SH,DFND,1,6293,0,0,
AIR METHODS CORP,CMN,009128307,35026,630523,SH,DFND,2,605717,0,24806,
AIR PRODS & CHEMS INC,CMN,009158106,51588,396279,SH,DFND,1,382779,0,13500,
AIR PRODS & CHEMS INC,CMN,009158106,24682,189600,SH,DFND,1,189600,0,0,Put
AIR PRODS & CHEMS INC,CMN,009158106,74007,568500,SH,DFND,1,568500,0,0,Call
AIR PRODS & CHEMS INC,CMN,009158106,17947,137863,SH,DFND,2,136873,0,990,
AIRCASTLE LTD,CMN,G0129K104,2314,141421,SH,DFND,1,141421,0,0,
AIRCASTLE LTD,CMN,G0129K104,518,31648,SH,DFND,2,31648,0,0,
AIRGAS INC,CMN,009363102,23225,209899,SH,DFND,1,209899,0,0,
AIRGAS INC,CMN,009363102,194794,1760449,SH,DFND,2,1691706,0,68743,
AIRGAS INC,CMN,009363102,977,8831,SH,OTR,"6,2",0,8831,0,
AIRTRAN HLDGS INC,CNV,00949PAD0,645,260000,PRN,DFND,1,260000,0,0,
AIXTRON SE,CMN,009606104,2110,139486,SH,DFND,1,139486,0,0,
AK STL HLDG CORP,CMN,001547108,5213,650778,SH,DFND,1,650778,0,0,
AK STL HLDG CORP,CMN,001547108,39919,4983600,SH,DFND,1,4983600,0,0,Put
AK STL HLDG CORP,CMN,001547108,12275,1532500,SH,DFND,1,1532500,0,0,Call
AK STL HLDG CORP,CMN,001547108,51345,6410167,SH,DFND,2,6068830,0,341337,
AKAMAI TECHNOLOGIES INC,CMN,00971T101,28043,468953,SH,DFND,1,468708,0,245,
AKAMAI TECHNOLOGIES INC,CMN,00971T101,4186,70000,SH,DFND,1,70000,0,0,Call
AKAMAI TECHNOLOGIES INC,CMN,00971T101,7613,127300,SH,DFND,1,127300,0,0,Put
AKAMAI TECHNOLOGIES INC,CMN,00971T101,6313,105571,SH,DFND,2,105571,0,0,
AKORN INC,CMN,009728106,939,25890,SH,DFND,1,25890,0,0,
AKORN INC,CMN,009728106,3627,100000,SH,DFND,1,100000,0,0,Call
AKORN INC,CMN,009728106,3627,100000,SH,DFND,1,100000,0,0,Put
AKORN INC,CMN,009728106,388,10690,SH,DFND,2,10690,0,0,
ALAMO GROUP INC,CMN,011311107,299,7298,SH,DFND,1,7298,0,0,
ALAMOS GOLD INC,CMN,011527108,193,24304,SH,DFND,1,24304,0,0,
ALAMOS GOLD INC,CMN,011527108,1620,203500,SH,DFND,2,203500,0,0,
ALAMOS GOLD INC,CMN,011527108,474,59567,SH,DFND,3,59567,0,0,
ALASKA AIR GROUP INC,CMN,011659109,10505,241267,SH,DFND,1,241267,0,0,
ALASKA AIR GROUP INC,CMN,011659109,5077,116600,SH,DFND,1,116600,0,0,Put
ALASKA AIR GROUP INC,CMN,011659109,2721,62500,SH,DFND,1,62500,0,0,Call
ALASKA AIR GROUP INC,CMN,011659109,24388,560134,SH,DFND,2,392192,0,167942,
ALASKA COMMUNICATIONS SYS GR,CMN,01167P101,150,95837,SH,DFND,1,95837,0,0,
ALASKA COMMUNICATIONS SYS GR,CMN,01167P101,32,20147,SH,DFND,2,20147,0,0,
ALBANY INTL CORP,CMN,012348108,396,11638,SH,DFND,1,11638,0,0,
ALBANY INTL CORP,CMN,012348108,277,8131,SH,DFND,2,8131,0,0,
ALBANY MOLECULAR RESH INC,CMN,012423109,372,16843,SH,DFND,1,16843,0,0,
ALBEMARLE CORP,CMN,012653101,5847,99263,SH,DFND,1,99253,0,10,
ALBEMARLE CORP,CMN,012653101,6661,113082,SH,DFND,2,104663,0,8419,
ALBEMARLE CORP,CMN,012653101,1009,17136,SH,OTR,"6,2",0,17136,0,
ALCATEL-LUCENT,CMN,013904305,4426,1460690,SH,DFND,1,1457379,0,3311,
ALCATEL-LUCENT,CMN,013904305,2066,681981,SH,DFND,2,681981,0,0,
ALCOA INC,CMN,013817101,28735,1785873,SH,DFND,1,1748308,0,37565,
ALCOA INC,CMN,013817309,4744,94879,SH,DFND,1,94879,0,0,
ALCOA INC,CMN,013817101,34278,2130400,SH,DFND,1,2130400,0,0,Put
ALCOA INC,CMN,013817101,35964,2235200,SH,DFND,1,2235200,0,0,Call
ALCOA INC,CMN,013817101,30932,1922444,SH,DFND,2,1836344,0,86100,
ALCOA INC,CMN,013817101,251,15573,SH,DFND,3,15573,0,0,
ALCOBRA LTD,CMN,M2239P109,211,13675,SH,DFND,1,13675,0,0,
ALCOBRA LTD,CMN,M2239P109,20930,1355600,SH,DFND,1,1355600,0,0,Put
ALCOBRA LTD,CMN,M2239P109,2694,174500,SH,DFND,1,174500,0,0,Call
ALERE INC,CMN,01449J105,2665,68732,SH,DFND,1,68732,0,0,
ALERE INC,CNV,01449JAA3,158,149000,PRN,DFND,1,149000,0,0,
ALERE INC,CMN,01449J105,1163,30000,SH,DFND,1,30000,0,0,Call
ALERE INC,CMN,01449J105,1283,33083,SH,DFND,2,33083,0,0,
ALEXANDER & BALDWIN INC NEW,CMN,014491104,2084,57950,SH,DFND,1,57950,0,0,
ALEXANDER & BALDWIN INC NEW,CMN,014491104,673,18707,SH,DFND,2,18707,0,0,
ALEXANDERS INC,CMN,014752109,1635,4373,SH,DFND,1,4373,0,0,
ALEXANDRIA REAL ESTATE EQ IN,CMN,015271109,19659,266562,SH,DFND,1,266562,0,0,
ALEXANDRIA REAL ESTATE EQ IN,CMN,015271109,2231,30255,SH,DFND,2,30255,0,0,
ALEXANDRIA REAL ESTATE EQ IN,CMN,015271109,15,198,SH,OTR,"6,2",0,198,0,
ALEXION PHARMACEUTICALS INC,CMN,015351109,80607,486109,SH,DFND,1,485608,0,501,
ALEXION PHARMACEUTICALS INC,CMN,015351109,9833,59300,SH,DFND,1,59300,0,0,Call
