nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
BARCLAYS BK PLC,CMN,06738C778,1391,56258,SH,DFND,1,56258,0,0,
BARCLAYS BK PLC,CMN,06740C519,591,54818,SH,DFND,1,54818,0,0,
BARCLAYS BK PLC,CMN,06742E711,29552,2139896,SH,DFND,1,2139896,0,0,
BARCLAYS BK PLC,CMN,06742E711,208785,15118400,SH,DFND,1,15118400,0,0,Call
BARCLAYS BK PLC,CMN,06742E711,224263,16239200,SH,DFND,1,16239200,0,0,Put
BARCLAYS PLC,CMN,06738E204,2385,313786,SH,DFND,1,289706,0,24080,
BARCLAYS PLC,CMN,06738E204,2069,272200,SH,DFND,1,272200,0,0,Call
BARCLAYS PLC,CMN,06738E204,13007,1711500,SH,DFND,1,1711500,0,0,Put
BARCLAYS PLC,CNV,06738EAB1,3392,3800000,PRN,DFND,2,3800000,0,0,
BARCLAYS PLC,CMN,06738E204,7784,1024268,SH,DFND,2,1024268,0,0,
BARCLAYS PLC,CNV,06738EAB1,58,65000,PRN,DFND,3,65000,0,0,
BARCLAYS PLC,CMN,06738E204,178,23454,SH,DFND,6,23454,0,0,
BARD C R INC,CMN,067383109,63021,267990,SH,DFND,1,267849,0,141,
BARD C R INC,CMN,067383109,212,900,SH,DFND,1,900,0,0,Put
BARD C R INC,CMN,067383109,376,1600,SH,DFND,1,1600,0,0,Call
BARD C R INC,CMN,067383109,239812,1019781,SH,DFND,2,971539,0,48242,
BARD C R INC,CMN,067383109,104,441,SH,DFND,6,441,0,0,
BARD C R INC,CMN,067383109,1450,6164,SH,OTR,"6,2",0,6164,0,
BARNES & NOBLE ED INC,CMN,06777U101,129,12688,SH,DFND,1,12688,0,0,
BARNES & NOBLE ED INC,CMN,06777U101,741,73018,SH,DFND,2,73018,0,0,
BARNES & NOBLE INC,CMN,067774109,3374,297298,SH,DFND,1,297298,0,0,
BARNES & NOBLE INC,CMN,067774109,580,51100,SH,DFND,1,51100,0,0,Call
BARNES & NOBLE INC,CMN,067774109,708,62400,SH,DFND,1,62400,0,0,Put
BARNES & NOBLE INC,CMN,067774109,1370,120717,SH,DFND,2,120717,0,0,
BARNES GROUP INC,CMN,067806109,5144,155322,SH,DFND,1,155322,0,0,
BARNES GROUP INC,CMN,067806109,36048,1088419,SH,DFND,2,1026642,0,61777,
BARRACUDA NETWORKS INC,CMN,068323104,403,26648,SH,DFND,1,26648,0,0,
BARRACUDA NETWORKS INC,CMN,068323104,219,14492,SH,DFND,2,14492,0,0,
BARRETT BILL CORP,CMN,06846N104,1606,251345,SH,DFND,1,251345,0,0,
BARRETT BILL CORP,CMN,06846N104,224,35068,SH,DFND,2,35068,0,0,
BARRETT BUSINESS SERVICES IN,CMN,068463108,233,5642,SH,DFND,1,5642,0,0,
BARRETT BUSINESS SERVICES IN,CMN,068463108,292,7059,SH,DFND,2,7059,0,0,
BARRICK GOLD CORP,CMN,067901108,88951,4166331,SH,DFND,1,4099814,0,66517,
BARRICK GOLD CORP,CMN,067901108,20793,973900,SH,DFND,1,973900,0,0,Put
BARRICK GOLD CORP,CMN,067901108,33581,1572900,SH,DFND,1,1572900,0,0,Call
BARRICK GOLD CORP,CMN,067901108,16857,789560,SH,DFND,2,786711,0,2849,
BARRICK GOLD CORP,CMN,067901108,21090,987826,SH,DFND,3,987826,0,0,
BARRICK GOLD CORP,CMN,067901108,201,9410,SH,DFND,6,9410,0,0,
BARRICK GOLD CORP,CMN,067901108,674,31579,SH,DFND,7,31579,0,0,
BASIC ENERGY SVCS INC NEW,CMN,06985P100,322,191398,SH,DFND,1,191398,0,0,
BASSETT FURNITURE INDS INC,CMN,070203104,576,24048,SH,DFND,1,24048,0,0,
BATS GLOBAL MKTS INC,CMN,05491G109,77283,3008281,SH,DFND,,3008281,0,0,
BAXTER INTL INC,CMN,071813109,103118,2280355,SH,DFND,1,2122734,0,157621,
BAXTER INTL INC,CMN,071813109,1017,22500,SH,DFND,1,22500,0,0,Call
BAXTER INTL INC,CMN,071813109,3676,81300,SH,DFND,1,81300,0,0,Put
BAXTER INTL INC,CMN,071813109,30056,664662,SH,DFND,2,640065,0,24597,
BAXTER INTL INC,CMN,071813109,236,5216,SH,DFND,5,5216,0,0,
BAXTER INTL INC,CMN,071813109,3113,68841,SH,DFND,6,68841,0,0,
BAYTEX ENERGY CORP,CMN,07317Q105,180,31044,SH,DFND,1,31044,0,0,
BAYTEX ENERGY CORP,CMN,07317Q105,377,65100,SH,DFND,2,65100,0,0,
BAYTEX ENERGY CORP,CMN,07317Q105,545,94161,SH,DFND,3,94161,0,0,
BAZAARVOICE INC,CMN,073271108,200,49997,SH,DFND,1,49997,0,0,
BB&T CORP,CMN,054937107,60391,1695886,SH,DFND,1,1648020,0,47866,
BB&T CORP,CMN,054937107,1257,35300,SH,DFND,1,35300,0,0,Put
BB&T CORP,CMN,054937107,5402,151700,SH,DFND,1,151700,0,0,Call
BB&T CORP,CMN,054937107,56068,1574489,SH,DFND,2,1562745,0,11744,
BB&T CORP,CMN,054937107,1122,31500,SH,DFND,6,31500,0,0,
BBCN BANCORP INC,CMN,073295107,1241,83180,SH,DFND,1,83180,0,0,
BBCN BANCORP INC,CMN,073295107,302,20270,SH,DFND,2,20270,0,0,
BBCN BANCORP INC,CMN,073295107,544,36434,SH,DFND,6,36434,0,0,
BBVA BANCO FRANCES S A,CMN,07329M100,13425,650746,SH,DFND,1,650746,0,0,
BCE INC,CMN,05534B760,16258,343658,SH,DFND,1,342348,0,1310,
BCE INC,CMN,05534B760,13233,279717,SH,DFND,2,277703,0,2014,
BCE INC,CMN,05534B760,84941,1795408,SH,DFND,3,1795408,0,0,
BE AEROSPACE INC,CMN,073302101,48781,1056448,SH,DFND,1,1051698,0,4750,
BE AEROSPACE INC,CMN,073302101,51,1100,SH,DFND,1,1100,0,0,Call
BE AEROSPACE INC,CMN,073302101,60,1300,SH,DFND,1,1300,0,0,Put
BE AEROSPACE INC,CMN,073302101,2463,53333,SH,DFND,2,52916,0,417,
BEACON ROOFING SUPPLY INC,CMN,073685109,16216,356630,SH,DFND,1,356630,0,0,
BEACON ROOFING SUPPLY INC,CMN,073685109,58623,1289262,SH,DFND,2,1215405,0,73857,
BEACON ROOFING SUPPLY INC,CMN,073685109,398,8748,SH,DFND,6,8748,0,0,
BEAR ST FINL INC,CMN,073844102,393,41718,SH,DFND,1,41718,0,0,
BEASLEY BROADCAST GROUP INC,CMN,074014101,98,23277,SH,DFND,1,23277,0,0,
BEAZER HOMES USA INC,CMN,07556Q881,5709,736603,SH,DFND,1,736603,0,0,
BEAZER HOMES USA INC,CMN,07556Q881,12233,1578400,SH,DFND,1,1578400,0,0,Put
BEAZER HOMES USA INC,CMN,07556Q881,601,77600,SH,DFND,1,77600,0,0,Call
BEBE STORES INC,CMN,075571109,93,183930,SH,DFND,1,183930,0,0,
BEBE STORES INC,CMN,075571109,0,100,SH,DFND,1,100,0,0,Call
BECTON DICKINSON & CO,CMN,075887109,37701,222306,SH,DFND,1,218731,0,3575,
BECTON DICKINSON & CO,CMN,075887109,322,1900,SH,DFND,1,1900,0,0,Put
BECTON DICKINSON & CO,CMN,075887109,204,1200,SH,DFND,1,1200,0,0,Call
BECTON DICKINSON & CO,CMN,075887109,36590,215753,SH,DFND,2,208588,0,7165,
BECTON DICKINSON & CO,CMN,075887109,555,3275,SH,DFND,4,0,0,3275,
BECTON DICKINSON & CO,CMN,075887109,765,4510,SH,DFND,6,4510,0,0,
BED BATH & BEYOND INC,CMN,075896100,70899,1640429,SH,DFND,1,1640429,0,0,
BED BATH & BEYOND INC,CMN,075896100,7218,167000,SH,DFND,1,167000,0,0,Put
BED BATH & BEYOND INC,CMN,075896100,5459,126300,SH,DFND,1,126300,0,0,Call
BED BATH & BEYOND INC,CMN,075896100,10596,245160,SH,DFND,2,221293,0,23867,
BED BATH & BEYOND INC,CMN,075896100,1318,30488,SH,DFND,3,0,0,30488,
BEIGENE LTD,CMN,07725L102,211,7071,SH,DFND,1,7071,0,0,
BEL FUSE INC,CMN,077347300,803,45149,SH,DFND,1,45149,0,0,
BELDEN INC,CMN,077454106,5999,99367,SH,DFND,1,99367,0,0,
BELDEN INC,CMN,077454106,3192,52869,SH,DFND,2,52869,0,0,
BELLATRIX EXPLORATION LTD,CMN,078314101,633,639982,SH,DFND,1,639982,0,0,
BELLATRIX EXPLORATION LTD,CMN,078314101,61,61900,SH,DFND,2,61900,0,0,
BELLATRIX EXPLORATION LTD,CMN,078314101,16,16011,SH,DFND,3,16011,0,0,
BELLICUM PHARMACEUTICALS INC,CMN,079481107,791,61055,SH,DFND,1,61055,0,0,
BELMOND LTD,CMN,G1154H107,250,25221,SH,DFND,1,25221,0,0,
BELMOND LTD,CMN,G1154H107,262,26448,SH,DFND,2,26448,0,0,
BEMIS INC,CMN,081437105,50088,972773,SH,DFND,1,939695,0,33078,
BEMIS INC,CMN,081437105,5,100,SH,DFND,1,100,0,0,Put
BEMIS INC,CMN,081437105,4976,96638,SH,DFND,2,96638,0,0,
BENCHMARK ELECTRS INC,CMN,08160H101,3236,153001,SH,DFND,1,153001,0,0,
BENCHMARK ELECTRS INC,CMN,08160H101,6085,287723,SH,DFND,2,287723,0,0,
BENEFICIAL BANCORP INC,CMN,08171T102,2390,187867,SH,DFND,1,187867,0,0,
BENEFICIAL BANCORP INC,CMN,08171T102,1693,133065,SH,DFND,2,133065,0,0,
BENEFITFOCUS INC,CMN,08180D106,239190,6274646,SH,DFND,1,6274646,0,0,
BERKLEY W R CORP,CMN,084423102,31581,527052,SH,DFND,1,521378,0,5674,
BERKLEY W R CORP,CMN,084423102,160072,2671423,SH,DFND,2,2643789,0,27634,
BERKLEY W R CORP,CMN,084423102,202,3364,SH,DFND,6,3364,0,0,
BERKSHIRE HATHAWAY INC DEL,CMN,084670108,11717,54,SH,DFND,1,5,0,49,
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,220753,1524646,SH,DFND,1,1121580,0,403066,
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,57380,396300,SH,DFND,1,396300,0,0,Call
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,73640,508600,SH,DFND,1,508600,0,0,Put
BERKSHIRE HATHAWAY INC DEL,CMN,084670108,4123,19,SH,DFND,2,19,0,0,
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,293864,2029587,SH,DFND,2,1995333,0,34254,
BERKSHIRE HATHAWAY INC DEL,CMN,084670108,868,4,SH,DFND,3,0,0,4,
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,214,1478,SH,DFND,5,1478,0,0,
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,9426,65101,SH,DFND,6,65101,0,0,
BERKSHIRE HATHAWAY INC DEL,CMN,084670108,651,3,SH,DFND,6,3,0,0,
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,3128,21603,SH,OTR,"6,2",0,21603,0,
BERKSHIRE HILLS BANCORP INC,CMN,084680107,540,20062,SH,DFND,1,20062,0,0,
BERKSHIRE HILLS BANCORP INC,CMN,084680107,1215,45119,SH,DFND,2,45119,0,0,
BERRY PLASTICS GROUP INC,CMN,08579W103,20927,538660,SH,DFND,1,538660,0,0,
BERRY PLASTICS GROUP INC,CMN,08579W103,6783,174600,SH,DFND,1,174600,0,0,Call
BERRY PLASTICS GROUP INC,CMN,08579W103,71823,1848733,SH,DFND,2,1749482,0,99251,
BEST BUY INC,CMN,086516101,64222,2098750,SH,DFND,1,2032424,0,66326,
BEST BUY INC,CMN,086516101,4872,159200,SH,DFND,1,159200,0,0,Put
BEST BUY INC,CMN,086516101,4051,132400,SH,DFND,1,132400,0,0,Call
BEST BUY INC,CMN,086516101,16207,529635,SH,DFND,2,515422,0,14213,
BEST BUY INC,CMN,086516101,213,6965,SH,DFND,6,6965,0,0,
BGC PARTNERS INC,CNV,05541TAD3,557,558000,PRN,DFND,1,558000,0,0,
BGC PARTNERS INC,CMN,05541T101,7010,804869,SH,DFND,1,804869,0,0,
BGC PARTNERS INC,CMN,05541T101,744,85432,SH,DFND,2,85432,0,0,
BHP BILLITON LTD,CMN,088606108,28356,992865,SH,DFND,1,986065,0,6800,
BHP BILLITON LTD,CMN,088606108,3593,125800,SH,DFND,1,125800,0,0,Put
BHP BILLITON LTD,CMN,088606108,6123,214400,SH,DFND,1,214400,0,0,Call
BHP BILLITON LTD,CMN,088606108,11194,391963,SH,DFND,2,391963,0,0,
BHP BILLITON LTD,CMN,088606108,10158,355669,SH,DFND,3,355669,0,0,
BHP BILLITON LTD,CMN,088606108,239,8354,SH,DFND,6,8354,0,0,
BHP BILLITON PLC,CMN,05545E209,2437,96016,SH,DFND,1,94506,0,1510,
BHP BILLITON PLC,CMN,05545E209,7856,309526,SH,DFND,2,309526,0,0,
BIG 5 SPORTING GOODS CORP,CMN,08915P101,685,73868,SH,DFND,1,73868,0,0,
BIG LOTS INC,CMN,089302103,30582,610307,SH,DFND,1,610307,0,0,
BIG LOTS INC,CMN,089302103,35,700,SH,DFND,1,700,0,0,Call
BIG LOTS INC,CMN,089302103,306,6100,SH,DFND,1,6100,0,0,Put
BIG LOTS INC,CMN,089302103,2533,50552,SH,DFND,2,50552,0,0,
BIGLARI HLDGS INC,CMN,08986R101,426,1056,SH,DFND,1,1056,0,0,
BIND THERAPEUTICS INC,CMN,05548N107,11,28921,SH,DFND,1,28921,0,0,
BIO PATH HOLDINGS INC,CMN,09057N102,38,18868,SH,DFND,1,18868,0,0,
BIO RAD LABS INC,CMN,090572207,10100,70621,SH,DFND,1,70621,0,0,
BIO RAD LABS INC,CMN,090572207,551,3855,SH,DFND,2,3855,0,0,
BIO TECHNE CORP,CMN,09073M104,32593,289025,SH,DFND,1,289025,0,0,
BIO TECHNE CORP,CMN,09073M104,500,4438,SH,DFND,2,4438,0,0,
BIOAMBER INC,CMN,09072Q106,32,10786,SH,DFND,1,10786,0,0,
BIOANALYTICAL SYS INC,CMN,09058M103,27,23374,SH,DFND,1,23374,0,0,
BIOCEPT INC,CMN,09072V105,11,16760,SH,DFND,1,16760,0,0,
BIOCRYST PHARMACEUTICALS,CMN,09058V103,3220,1133855,SH,DFND,1,1133855,0,0,
BIOCRYST PHARMACEUTICALS,CMN,09058V103,35,12225,SH,DFND,2,12225,0,0,
BIODEL INC,CMN,09064M204,5,17021,SH,DFND,1,17021,0,0,
BIODELIVERY SCIENCES INTL IN,CMN,09060J106,444,188182,SH,DFND,1,188182,0,0,
BIOGEN INC,CMN,09062X103,93524,386752,SH,DFND,1,361506,0,25246,
BIOGEN INC,CMN,09062X103,18741,77500,SH,DFND,1,77500,0,0,Call
BIOGEN INC,CMN,09062X103,39417,163000,SH,DFND,1,163000,0,0,Put
BIOGEN INC,CMN,09062X103,147493,609929,SH,DFND,2,591282,0,18647,
BIOGEN INC,CMN,09062X103,26040,107683,SH,DFND,3,430,0,107253,
BIOGEN INC,CMN,09062X103,2187,9045,SH,DFND,4,0,0,9045,
BIOGEN INC,CMN,09062X103,2252,9313,SH,DFND,6,9313,0,0,
BIOGEN INC,CMN,09062X103,2242,9273,SH,OTR,"6,2",0,9273,0,
BIOLASE INC,CMN,090911108,43,36333,SH,DFND,1,36333,0,0,
BIOMARIN PHARMACEUTICAL INC,CMN,09061G101,45829,589059,SH,DFND,1,578816,0,10243,
BIOMARIN PHARMACEUTICAL INC,CMN,09061G101,8714,112000,SH,DFND,1,112000,0,0,Call
BIOMARIN PHARMACEUTICAL INC,CMN,09061G101,7908,101643,SH,DFND,2,101643,0,0,
BIOSCRIP INC,CMN,09069N108,734,287745,SH,DFND,1,287745,0,0,
BIOSCRIP INC,CMN,09069N108,30,11896,SH,DFND,2,11896,0,0,
BIOSCRIP INC,CMN,09069N108,47,18506,SH,DFND,6,18506,0,0,
BIOSPECIFICS TECHNOLOGIES CO,CMN,090931106,1457,36472,SH,DFND,2,36472,0,0,
BIOSTAGE INC,CMN,09074M103,16,14171,SH,DFND,1,14171,0,0,
BIOTELEMETRY INC,CMN,090672106,188,11545,SH,DFND,1,11545,0,0,
BIOTIME INC,CMN,09066L105,57,22006,SH,DFND,1,22006,0,0,
BITAUTO HLDGS LTD,CMN,091727107,442,16397,SH,DFND,1,16397,0,0,
BITAUTO HLDGS LTD,CMN,091727107,620,23000,SH,DFND,1,23000,0,0,Put
BITAUTO HLDGS LTD,CMN,091727107,971,36000,SH,DFND,1,36000,0,0,Call
BJS RESTAURANTS INC,CMN,09180C106,5046,115137,SH,DFND,1,115137,0,0,
BJS RESTAURANTS INC,CMN,09180C106,2438,55624,SH,DFND,2,55624,0,0,
BLACK BOX CORP DEL,CMN,091826107,1206,92172,SH,DFND,1,92172,0,0,
BLACK DIAMOND INC,CMN,09202G101,172,41664,SH,DFND,1,41664,0,0,
BLACK HILLS CORP,CMN,092113109,6713,106481,SH,DFND,1,106481,0,0,
BLACK HILLS CORP,CMN,092113109,60450,958910,SH,DFND,2,905880,0,53030,
BLACK KNIGHT FINL SVCS INC,CMN,09214X100,353,9381,SH,DFND,1,9381,0,0,
BLACK KNIGHT FINL SVCS INC,CMN,09214X100,172319,4582954,SH,DFND,2,4469566,0,113388,
BLACK KNIGHT FINL SVCS INC,CMN,09214X100,351,9324,SH,OTR,"6,2",0,9324,0,
BLACK STONE MINERALS L P,CMN,09225M101,7170,462565,SH,DFND,1,462565,0,0,
BLACKBAUD INC,CMN,09227Q100,5263,77513,SH,DFND,1,77513,0,0,
BLACKBAUD INC,CMN,09227Q100,2431,35805,SH,DFND,2,35805,0,0,
BLACKBAUD INC,CMN,09227Q100,428,6306,SH,DFND,6,6306,0,0,
BLACKBERRY LTD,CMN,09228F103,3837,571808,SH,DFND,1,571808,0,0,
BLACKBERRY LTD,CMN,09228F103,2269,338100,SH,DFND,1,338100,0,0,Call
BLACKBERRY LTD,CMN,09228F103,1745,260100,SH,DFND,1,260100,0,0,Put
BLACKBERRY LTD,CMN,09228F103,1072,159767,SH,DFND,2,150364,0,9403,
BLACKBERRY LTD,CMN,09228F103,2790,415832,SH,DFND,3,415832,0,0,
BLACKHAWK NETWORK HLDGS INC,CMN,09238E104,4178,124745,SH,DFND,1,112675,0,12070,
BLACKHAWK NETWORK HLDGS INC,CMN,09238E104,70,2100,SH,DFND,1,2100,0,0,Put
BLACKHAWK NETWORK HLDGS INC,CMN,09238E104,44,1300,SH,DFND,1,1300,0,0,Call
BLACKHAWK NETWORK HLDGS INC,CMN,09238E104,504,15050,SH,DFND,2,15050,0,0,
BLACKROCK CAPITAL INVESTMENT,CMN,092533108,346,44527,SH,DFND,1,44527,0,0,
BLACKROCK CAPITAL INVESTMENT,CMN,092533108,88,11343,SH,DFND,2,11343,0,0,
BLACKROCK CORPOR HI YLD FD I,CMN,09255P107,176,16898,SH,DFND,1,16898,0,0,
BLACKROCK CR ALLCTN INC TR,CMN,092508100,180,13813,SH,DFND,1,13813,0,0,
BLACKROCK ENH CAP & INC FD I,CMN,09256A109,235,17509,SH,DFND,1,7509,0,10000,
BLACKROCK ENHANCED EQT DIV T,CMN,09251A104,174,22090,SH,DFND,1,22090,0,0,
BLACKROCK FLOAT RATE OME STR,CMN,09255X100,284,21615,SH,DFND,1,21615,0,0,
BLACKROCK GLOBAL OPP EQTY TR,CMN,092501105,202,17014,SH,DFND,1,6875,0,10139,
BLACKROCK INC,CMN,09247X101,40923,119472,SH,DFND,1,89445,0,30027,
BLACKROCK INC,CMN,09247X101,14763,43100,SH,DFND,1,43100,0,0,Put
BLACKROCK INC,CMN,09247X101,44323,129400,SH,DFND,1,129400,0,0,Call
BLACKROCK INC,CMN,09247X101,81681,238463,SH,DFND,2,238176,0,287,
BLACKROCK INC,CMN,09247X101,351,1026,SH,DFND,5,624,0,402,
BLACKROCK INC,CMN,09247X101,2453,7162,SH,DFND,6,7162,0,0,
BLACKROCK INTL GRWTH & INC T,CMN,092524107,63,10997,SH,DFND,1,10997,0,0,
BLACKROCK RES & COMM STRAT T,CMN,09257A108,192,24908,SH,DFND,1,24908,0,0,
BLACKSTONE GROUP L P,CMN,09253U108,125045,5095540,SH,DFND,1,4649511,0,446029,
BLACKSTONE GROUP L P,CMN,09253U108,11497,468500,SH,DFND,1,468500,0,0,Call
BLACKSTONE GROUP L P,CMN,09253U108,9806,399600,SH,DFND,1,399600,0,0,Put
BLACKSTONE GROUP L P,CMN,09253U108,368,15000,SH,DFND,3,0,0,15000,
BLACKSTONE MTG TR INC,CMN,09257W100,36265,1310624,SH,DFND,1,1310624,0,0,
BLACKSTONE MTG TR INC,CMN,09257W100,72116,2606295,SH,DFND,2,2473403,0,132892,
BLDRS INDEX FDS TR,CMN,09348R201,1162,59575,SH,DFND,1,59575,0,0,
BLDRS INDEX FDS TR,CMN,09348R300,682,21823,SH,DFND,1,21823,0,0,
BLOCK H & R INC,CMN,093671105,32626,1418539,SH,DFND,1,1418539,0,0,
BLOCK H & R INC,CMN,093671105,1608,69900,SH,DFND,1,69900,0,0,Put
BLOCK H & R INC,CMN,093671105,1900,82600,SH,DFND,1,82600,0,0,Call
BLOCK H & R INC,CMN,093671105,7308,317723,SH,DFND,2,309179,0,8544,
BLOCK H & R INC,CMN,093671105,1488,64700,SH,DFND,3,0,0,64700,
BLOCK H & R INC,CMN,093671105,327,14221,SH,DFND,6,14221,0,0,
BLOOMIN BRANDS INC,CMN,094235108,21489,1202542,SH,DFND,1,1202542,0,0,
BLOOMIN BRANDS INC,CMN,094235108,3240,181308,SH,DFND,2,181308,0,0,
BLUCORA INC,CNV,095229AB6,11,12000,PRN,DFND,1,12000,0,0,
BLUCORA INC,CMN,095229100,608,58722,SH,DFND,1,58722,0,0,
BLUCORA INC,CMN,095229100,184,17713,SH,DFND,2,17713,0,0,
BLUE BUFFALO PET PRODS INC,CMN,09531U102,13141,563024,SH,DFND,1,563024,0,0,
BLUE BUFFALO PET PRODS INC,CMN,09531U102,173,7400,SH,DFND,1,7400,0,0,Call
BLUE BUFFALO PET PRODS INC,CMN,09531U102,362,15500,SH,DFND,1,15500,0,0,Put
BLUE BUFFALO PET PRODS INC,CMN,09531U102,98472,4219002,SH,DFND,2,4093115,0,125887,
BLUE BUFFALO PET PRODS INC,CMN,09531U102,243,10432,SH,OTR,"6,2",0,10432,0,
BLUE HILLS BANCORP INC,CMN,095573101,366,24805,SH,DFND,1,24805,0,0,
BLUE NILE INC,CMN,09578R103,393,14344,SH,DFND,1,14344,0,0,
BLUE NILE INC,CMN,09578R103,3,100,SH,DFND,1,100,0,0,Call
BLUE NILE INC,CMN,09578R103,3,100,SH,DFND,1,100,0,0,Put
BLUEBIRD BIO INC,CMN,09609G100,6026,139194,SH,DFND,1,137394,0,1800,
BLUEBIRD BIO INC,CMN,09609G100,216,5000,SH,DFND,1,5000,0,0,Put
BLUEBIRD BIO INC,CMN,09609G100,688,15892,SH,DFND,2,15892,0,0,
BMC STK HLDGS INC,CMN,05591B109,2481,139235,SH,DFND,1,139235,0,0,
BMC STK HLDGS INC,CMN,05591B109,527,29584,SH,DFND,6,29584,0,0,
BNC BANCORP,CMN,05566T101,330,14526,SH,DFND,1,14526,0,0,
BNC BANCORP,CMN,05566T101,23976,1055763,SH,DFND,2,994861,0,60902,
BOARDWALK PIPELINE PARTNERS,CMN,096627104,81626,4677691,SH,DFND,1,4677691,0,0,
BOARDWALK PIPELINE PARTNERS,CMN,096627104,7853,450000,SH,DFND,1,450000,0,0,Call
BOB EVANS FARMS INC,CMN,096761101,614,16188,SH,DFND,1,16188,0,0,
BOB EVANS FARMS INC,CMN,096761101,8142,214553,SH,DFND,2,214553,0,0,
BOEING CO,CMN,097023105,413688,3185404,SH,DFND,1,3151450,0,33954,
BOEING CO,CMN,097023105,105390,811500,SH,DFND,1,811500,0,0,Call
BOEING CO,CMN,097023105,100026,770200,SH,DFND,1,770200,0,0,Put
BOEING CO,CMN,097023105,173926,1339235,SH,DFND,2,1315343,0,23892,
BOEING CO,CMN,097023105,3455,26604,SH,DFND,6,26604,0,0,
BOEING CO,CMN,097023105,530,4083,SH,OTR,"6,2",0,4083,0,
BOFI HLDG INC,CMN,05566U108,173,9764,SH,DFND,1,9764,0,0,
BOFI HLDG INC,CMN,05566U108,287,16200,SH,DFND,1,16200,0,0,Call
BOFI HLDG INC,CMN,05566U108,1199,67700,SH,DFND,1,67700,0,0,Put
BOFI HLDG INC,CMN,05566U108,3095,174745,SH,DFND,2,174745,0,0,
BOINGO WIRELESS INC,CMN,09739C102,349,39077,SH,DFND,1,39077,0,0,
BOISE CASCADE CO DEL,CMN,09739D100,592,25783,SH,DFND,1,25783,0,0,
BOK FINL CORP,CMN,05561Q201,12048,192150,SH,DFND,1,192150,0,0,
BOK FINL CORP,CMN,05561Q201,19,300,SH,DFND,1,300,0,0,Put
BOK FINL CORP,CMN,05561Q201,3812,60790,SH,DFND,2,60790,0,0,
BOK FINL CORP,CMN,05561Q201,406,6480,SH,DFND,6,6480,0,0,
BON-TON STORES INC,CMN,09776J101,98,69529,SH,DFND,1,69529,0,0,
BONANZA CREEK ENERGY INC,CMN,097793103,1332,662733,SH,DFND,1,662733,0,0,
BONANZA CREEK ENERGY INC,CMN,097793103,19,9700,SH,DFND,1,9700,0,0,Put
BONANZA CREEK ENERGY INC,CMN,097793103,14,6800,SH,DFND,1,6800,0,0,Call
BOOT BARN HLDGS INC,CMN,099406100,12479,1447690,SH,DFND,2,1365058,0,82632,
BOOZ ALLEN HAMILTON HLDG COR,CMN,099502106,8287,279599,SH,DFND,1,279599,0,0,
BOOZ ALLEN HAMILTON HLDG COR,CMN,099502106,3598,121377,SH,DFND,2,121377,0,0,
BORGWARNER INC,CMN,099724106,15777,534457,SH,DFND,1,481323,0,53134,
BORGWARNER INC,CMN,099724106,34165,1157337,SH,DFND,2,1100414,0,56923,
BORGWARNER INC,CMN,099724106,930,31497,SH,DFND,3,0,0,31497,
BORGWARNER INC,CMN,099724106,316,10719,SH,DFND,4,0,0,10719,
BORGWARNER INC,CMN,099724106,810,27433,SH,DFND,6,27433,0,0,
BORGWARNER INC,CMN,099724106,59,1993,SH,OTR,"6,2",0,1993,0,
BOSTON BEER INC,CMN,100557107,9382,54856,SH,DFND,1,54356,0,500,
BOSTON BEER INC,CMN,100557107,8427,49274,SH,DFND,2,49274,0,0,
BOSTON PRIVATE FINL HLDGS IN,CMN,101119105,1325,112513,SH,DFND,1,112513,0,0,
BOSTON PRIVATE FINL HLDGS IN,CMN,101119105,30053,2551156,SH,DFND,2,2406391,0,144765,
BOSTON PRIVATE FINL HLDGS IN,CMN,101119105,130,11020,SH,DFND,6,11020,0,0,
BOSTON PROPERTIES INC,CMN,101121101,64902,492058,SH,DFND,1,454149,0,37909,
BOSTON PROPERTIES INC,CMN,101121101,83677,634400,SH,DFND,2,616860,0,17540,
BOSTON PROPERTIES INC,CMN,101121101,1523,11543,SH,DFND,6,11543,0,0,
BOSTON SCIENTIFIC CORP,CMN,101137107,91829,3929349,SH,DFND,1,3917206,0,12143,
BOSTON SCIENTIFIC CORP,CMN,101137107,2903,124200,SH,DFND,1,124200,0,0,Call
BOSTON SCIENTIFIC CORP,CMN,101137107,344,14700,SH,DFND,1,14700,0,0,Put
BOSTON SCIENTIFIC CORP,CMN,101137107,61259,2621270,SH,DFND,2,2550378,0,70892,
BOSTON SCIENTIFIC CORP,CMN,101137107,545,23329,SH,DFND,6,23329,0,0,
BOSTON SCIENTIFIC CORP,CMN,101137107,314,13418,SH,OTR,"6,2",0,13418,0,
BOTTOMLINE TECH DEL INC,CNV,101388AA4,11,11000,PRN,DFND,1,11000,0,0,
BOTTOMLINE TECH DEL INC,CMN,101388106,2021,93852,SH,DFND,1,93852,0,0,
