nameOfIssuer,sprice,sshPrnamt
AFLAC INC,72.1597876798,1767896
AG MTG INVT TR INC,14.4323284157,31180
AGCO CORP,47.1308903896,900471
AGENUS INC,4.06182143313,39145
AGILENT TECHNOLOGIES INC,44.3598467702,4276976
AGILYSYS INC,10.484686839,10873
AGIOS PHARMACEUTICALS INC,41.8990452784,42316
AGL RES INC,65.9680990088,335162
AGNICO EAGLE MINES LTD,53.4998659138,928507
AGREE REALTY CORP,48.2660602615,17590
AGRIUM INC,90.4195827017,337073
AIR INDS GROUP,4.77106031475,14043
AIR LEASE CORP,26.7806938711,416158
AIR METHODS CORP,35.8299748497,1861207
AIR PRODS & CHEMS INC,142.039657417,1051657
AIR TRANSPORT SERVICES GRP I,12.9902417801,16089
AIRCASTLE LTD,19.5579048534,62430
AIRMEDIA GROUP INC,3.42514078996,77953
AIXTRON SE,6.08101569607,258345
AK STL HLDG CORP,4.66024027628,918193
AKAMAI TECHNOLOGIES INC,55.9307333996,615708
AKEBIA THERAPEUTICS INC,7.47460087083,13780
AKERS BIOSCIENCES INC,3.23325635104,10825
AKORN INC,28.4831192047,319979
ALAMO GROUP INC,65.9364731654,4565
ALAMOS GOLD INC NEW,8.60061124555,1408272
ALARM COM HLDGS INC,25.6300268097,9325
ALASKA AIR GROUP INC,58.2899730161,1327827
ALASKA COMMUNICATIONS SYS GR,1.70357751278,14675
ALBANY INTL CORP,39.9380804954,29070
ALBANY MOLECULAR RESH INC,13.4388405516,82522
ALBEMARLE CORP,79.3102029641,704903
ALCOA INC,9.38989412406,4699840
ALCOBRA LTD,4.47730818805,29482
ALDER BIOPHARMACEUTICALS INC,24.9697347275,988757
ALERE INC,41.6806790514,743390
ALEXANDER & BALDWIN INC NEW,36.1460717798,121009
ALEXANDERS INC,409.387222947,3068
ALEXANDRIA REAL ESTATE EQ IN,103.521200407,516358
ALEXCO RESOURCE CORP,1.5931177314,12554
ALEXION PHARMACEUTICALS INC,116.759913773,1449196
ALIBABA GROUP HLDG LTD,79.5298544826,7677708
ALIGN TECHNOLOGY INC,80.5495004499,1081273
ALIMERA SCIENCES INC,1.23014166927,1625829
ALKERMES PLC,43.2194434278,1841486
ALLEGHANY CORP DEL,549.591319727,41842
ALLEGHENY TECHNOLOGIES INC,12.7492520384,973312
ALLEGIANT TRAVEL CO,151.504211793,74790
ALLEGION PUB LTD CO,69.4318394717,410993
ALLERGAN PLC,233.296723872,2787986
ALLETE INC,64.6308724832,178800
ALLIANCE DATA SYSTEMS CORP,195.921512834,236166
ALLIANCE HEALTHCARE SRVCS IN,6.24456564698,37953
ALLIANCE HOLDINGS GP LP,21.0427337033,140381
ALLIANCE RES PARTNER L P,15.7595854342,571779
ALLIANCEBERNSTEIN HOLDING LP,23.2989869891,379759
ALLIANT ENERGY CORP,39.7001522017,1738482
ALLIED HEALTHCARE PRODS INC,0.595282387082,40317
ALLIED WRLD ASSUR COM HLDG A,35.1403205499,1516207
ALLISON TRANSMISSION HLDGS I,28.2298955119,1750343
ALLOT COMMUNICATIONS LTD,4.93449038625,17631
ALLSCRIPTS HEALTHCARE SOLUTN,12.7000073885,4371651
ALLSTATE CORP,69.950695039,2088228
ALLY FINL INC,17.069967003,5417468
ALMOST FAMILY INC,42.5574425574,5005
ALNYLAM PHARMACEUTICALS INC,55.4901553447,693168
ALON USA ENERGY INC,6.4804507109,944996
ALPHA & OMEGA SEMICONDUCTOR,13.9259803869,92489
ALPHA PRO TECH LTD,2.27233001224,11442
ALPHABET INC,699.947246949,4058533
ALPHATEC HOLDINGS INC,0.351270917695,102485
ALPINE TOTAL DYNAMIC DIVID F,7.24069269293,16573
ALPS ETF TR,12.8624981983,31539674
ALTISOURCE PORTFOLIO SOLNS S,27.8411753148,66161
ALTISOURCE RESIDENTIAL CORP,9.19708623286,49146
ALTRA INDL MOTION CORP,26.9791725782,88105
ALTRIA GROUP INC,68.959846602,7333601
AMAG PHARMACEUTICALS INC,23.9218289601,85863
AMARIN CORP PLC,2.15967978856,366258
AMAYA INC,15.307752636,34427
AMAZON COM INC,715.619626498,3063063
AMBAC FINL GROUP INC,16.459956691,1487914
AMBARELLA INC,50.8117413113,134772
AMBER RD INC,7.70572251288,24657
AMBEV SA,5.91001701637,4681374
AMC ENTMT HLDGS INC,27.6198212835,16003
AMC NETWORKS INC,60.4195675439,868990
AMDOCS LTD,57.719893238,1351042
AMEC FOSTER WHEELER PLC,6.52967159593,114554
AMEDICA CORP,1.32328173871,24938
AMEDISYS INC,50.4798499445,109826
AMERCO,374.556833975,105773
AMEREN CORP,53.5800085891,4468439
AMERESCO INC,4.36041441379,28667
AMERICA MOVIL SAB DE CV,12.2601617608,1701772
AMERICAN AIRLS GROUP INC,28.3103953869,1623220
AMERICAN ASSETS TR INC,42.4430641822,38640
AMERICAN AXLE & MFG HLDGS IN,14.4801109525,248755
AMERICAN CAMPUS CMNTYS INC,52.870645603,419174
AMERICAN CAP LTD,15.8299156083,3993641
AMERICAN CAP MTG INVT CORP,15.7908859696,514284
AMERICAN CAPITAL AGENCY CORP,19.8200248213,2865284
AMERICAN EAGLE OUTFITTERS NE,15.9300084375,4180161
AMERICAN ELEC PWR INC,70.0903894593,1938611
AMERICAN EQTY INVT LIFE HLD,14.2503257484,1125869
AMERICAN EXPRESS CO,60.7600553663,8405835
AMERICAN FARMLAND CO,6.07414024118,11195
AMERICAN FINL GROUP INC OHIO,73.9305500265,482304
AMERICAN HOMES 4 RENT,20.4799720945,1215529
AMERICAN INTL GROUP INC,52.5934966017,4768061
AMERICAN NATL INS CO,113.12859068,28198
AMERICAN PUBLIC EDUCATION IN,28.1034205878,56043
AMERICAN RAILCAR INDS INC,39.4813614263,15425
AMERICAN RENAL ASSOCIATES HO,28.9702023028,507556
AMERICAN RIVER BANKSHARES,10.2322450353,14855
AMERICAN RLTY INVS INC,6.76238999537,10795
AMERICAN SCIENCE & ENGR INC,37.3811345502,9149
AMERICAN SOFTWARE INC,10.4882552057,38996
AMERICAN STS WTR CO,43.8131688765,124369
AMERICAN SUPERCONDUCTOR CORP,8.45002414293,4142
AMERICAN TOWER CORP NEW,113.606365083,7458693
AMERICAN VANGUARD CORP,15.1238158551,24068
AMERICAN WOODMARK CORP,66.373163612,41794
AMERICAN WTR WKS CO INC NEW,84.5100216461,1441829
AMERICAS CAR MART INC,28.2576187284,19393
AMERIGAS PARTNERS L P,46.7002250584,1663568
AMERIPRISE FINL INC,89.8499125469,1446490
AMERIS BANCORP,29.6996997328,908191
AMERISAFE INC,61.2187517714,441025
AMERISERV FINL INC,3.06179254036,10778
AMERISOURCEBERGEN CORP,79.3196133112,1189794
AMETEK INC NEW,46.2299299195,5742254
AMGEN INC,152.150347463,3412309
AMICUS THERAPEUTICS INC,5.46106712063,192087
AMIRA NATURE FOODS LTD,7.39634220195,123845
AMKOR TECHNOLOGY INC,5.74993765706,208524
AMN HEALTHCARE SERVICES INC,39.9697566531,214262
AMPCO-PITTSBURGH CORP,11.3047085667,19284
AMPHASTAR PHARMACEUTICALS IN,16.129640098,53070
AMPHENOL CORP NEW,57.329905421,4302327
AMPIO PHARMACEUTICALS INC,1.30536130536,10725
AMPLIFY SNACK BRANDS,14.7464194152,51877
AMSURG CORP,77.5403536912,1051143
AMTRUST FINL SVCS INC,24.5004637745,1928739
AMYRIS INC,0.444958618848,22474
ANADARKO PETE CORP,53.2499722007,7347309
ANALOG DEVICES INC,56.6402458068,1066203
ANALOGIC CORP,79.4204453984,18635
ANAVEX LIFE SCIENCES CORP,6.11687128541,23051
ANDERSONS INC,35.5231309447,29333
ANGIES LIST INC,6.51306285351,40841
ANGIODYNAMICS INC,14.3779242512,29281
ANGLOGOLD ASHANTI LTD,18.0602379654,2205951
ANHEUSER BUSCH INBEV SA/NV,131.67790147,377102
ANI PHARMACEUTICALS INC,55.7989153108,9588
ANIKA THERAPEUTICS INC,53.715308863,6702
ANIXTER INTL INC,53.2794139456,627109
ANNALY CAP MGMT INC,11.0699207574,5264717
ANSYS INC,90.7496070475,635573
ANTARES PHARMA INC,1.05063524831,297915
ANTERO MIDSTREAM PARTNERS LP,27.8699688112,11139912
ANTERO RES CORP,25.979844563,4184975
ANTHEM INC,131.339950402,1678286
ANTHERA PHARMACEUTICALS INC,3.11510570932,19582
ANWORTH MORTGAGE ASSET CP,4.70019019958,875922
AON PLC,109.23157113,803861
APACHE CORP,55.6702073301,1107702
APARTMENT INVT & MGMT CO,43.8406715642,1404244
APOGEE ENTERPRISES INC,46.3605198118,25086
APOLLO COML REAL EST FIN INC,16.0704452486,2033920
APOLLO ED GROUP INC,9.11920600091,461663
APOLLO GLOBAL MGMT LLC,15.1500919065,4833172
APOLLO INVT CORP,5.53665648431,57616
APOLLO RESIDENTIAL MTG INC,13.3989542674,123741
APPLE HOSPITALITY REIT INC,18.8110296884,558130
APPLE INC,95.6000051621,47577874
APPLIED GENETIC TECHNOL CORP,14.1346229457,50868
APPLIED INDL TECHNOLOGIES IN,45.1398489256,180838
APPLIED MATLS INC,23.9701631607,5136469
APPLIED MICRO CIRCUITS CORP,6.41921038577,97364
APPROACH RESOURCES INC,2.09821316167,119149
APTARGROUP INC,79.1319713121,432935
AQUA AMERICA INC,35.6577143127,338384
AQUINOX PHARMACEUTICALS INC,6.61954143795,957166
ARADIGM CORP,4.39426304547,16385
ARALEZ PHARMACEUTICALS INC,3.30396475771,121672
ARAMARK,33.4206044443,1433846
ARATANA THERAPEUTICS INC,6.30277084077,25227
ARBOR RLTY TR INC,7.18583679464,63319
ARBUTUS BIOPHARMA CORP,3.47955905993,680546
ARC DOCUMENT SOLUTIONS INC,3.89320562316,122778
ARC LOGISTICS PARTNERS LP,13.0000865951,739072
ARCA BIOPHARMA INC,2.88496213487,11092
ARCADIA BIOSCIENCES INC,2.63281617301,10635
ARCBEST CORP,16.2558885075,97011
ARCELORMITTAL SA LUXEMBOURG,4.66020963394,728508
ARCH CAP GROUP LTD,71.9994464731,708186
ARCHER DANIELS MIDLAND CO,42.8898861242,2673614
ARCHROCK INC,9.42014077928,879817
ARCHROCK PARTNERS L P,13.5396190255,2416907
ARCOS DORADOS HOLDINGS INC,4.73022143674,19238
ARDELYX INC,8.7341812502,31371
ARDMORE SHIPPING CORP,6.77071079392,38253
ARENA PHARMACEUTICALS INC,1.71048381887,387025
ARES CAP CORP,14.1997824219,1083749
ARES COML REAL ESTATE CORP,12.2877458171,160892
ARES MGMT L P,14.0886735939,81129
ARGAN INC,41.7124039517,10021
ARGO GROUP INTL HLDGS LTD,51.8997942604,303296
ARGOS THERAPEUTICS INC,6.26762770291,3191
ARIAD PHARMACEUTICALS INC,7.39019971909,1769235
ARISTA NETWORKS INC,64.3823599777,112857
ARLINGTON ASSET INVT CORP,13.0042462845,30144
ARM HLDGS PLC,45.5095287252,913501
ARMADA HOFFLER PPTYS INC,13.7442089007,71230
ARMCO METALS HLDGS INC,0.204088574441,29399
ARMOUR RESIDENTIAL REIT INC,19.9989134306,165659
ARMSTRONG FLOORING INC,16.9450690652,24904
ARMSTRONG WORLD INDS INC NEW,39.1508195386,712169
ARQULE INC,1.9016740967,32077
ARRAY BIOPHARMA INC,3.5571520965,256666
ARRIS INTL INC,20.9603583094,808240
ARROW ELECTRS INC,61.9003139699,1262223
ARROWHEAD PHARMACEUTICALS IN,5.33088235294,32640
ARTESIAN RESOURCES CORP,33.8586362927,6409
ARTISAN PARTNERS ASSET MGMT,27.6816895233,725317
ASANKO GOLD INC,3.82884048223,19327
ASBURY AUTOMOTIVE GROUP INC,52.7404095406,333691
ASCENA RETAIL GROUP INC,6.99078396032,695201
ASCENT CAP GROUP INC,15.3825180069,44011
ASHFORD HOSPITALITY PRIME IN,14.1391920969,394577
ASHFORD HOSPITALITY TR INC,6.57754844563,141086
ASHFORD INC,49.9532273152,5345
ASHLAND INC NEW,114.769845069,1552237
ASML HOLDING N V,99.2091163201,167787
ASPEN AEROGELS INC,4.97618237496,23512
ASPEN INSURANCE HOLDINGS LTD,46.3786160341,411224
ASPEN TECHNOLOGY INC,40.2408242036,679832
ASSEMBLY BIOSCIENCES INC,5.57034609871,24415
ASSOCIATED BANC CORP,9.4513716254,917962
ASSURANT INC,86.3102216771,887056
ASSURED GUARANTY LTD,25.3701136737,1913196
ASTEC INDS INC,56.150712831,98200
ASTERIAS BIOTHERAPEUTICS INC,1.70916797703,58508
ASTORIA FINL CORP,15.3287545894,172682
ASTRAZENECA PLC,30.1900810343,2304333
ASTRONICS CORP,33.2652242825,52367
AT&T INC,43.210037847,19402089
ATARA BIOTHERAPEUTICS INC,22.5325884544,16110
ATHENAHEALTH INC,137.998148632,42131
ATHERSYS INC,2.17060437827,507232
ATKORE INTL GROUP INC,16.0075177006,61721
ATLANTIC COAST FINL CORP,5.99600266489,22515
ATLANTIC PWR CORP,2.48441814168,184349
ATLANTICA YIELD PLC,18.5815098746,39394
ATLANTICUS HLDGS CORP,2.90551689504,55756
ATLAS AIR WORLDWIDE HLDGS IN,41.4154287734,93371
ATLASSIAN CORP PLC,25.8941324546,70711
ATMOS ENERGY CORP,81.3200868016,1649740
ATN INTL INC,77.794775908,17649
ATOSSA GENETICS INC,0.286896024099,41827
ATRICURE INC,14.1140668451,19059
ATRION CORP,427.936962751,6980
ATWOOD OCEANICS INC,12.5215652231,182006
ATYR PHARMA INC,2.76966155345,32856
AU OPTRONICS CORP,3.5001600683,46855
AUDIOCODES LTD,4.1924818961,112821
AUTODESK INC,54.1404606066,946187
AUTOHOME INC,20.1044819967,78291
AUTOLIV INC,107.448622763,232204
AUTOMATIC DATA PROCESSING IN,91.8698371796,1326431
AUTONATION INC,46.9804903636,709188
AUTOZONE INC,793.829934757,119707
AVALONBAY CMNTYS INC,180.390089615,1460690
AVANGRID INC,46.0617154576,444686
AVERY DENNISON CORP,74.7498991563,2389836
AVG TECHNOLOGIES N V,18.9894486981,69091
AVIANCA HLDGS SA,6.16021506282,1900096
AVID TECHNOLOGY INC,5.80494834808,74247
AVIRAGEN THERAPEUTICS INC,1.40224358974,14976
AVIS BUDGET GROUP,32.2299274809,693610
AVISTA CORP,44.8051261618,122977
AVIVA PLC,10.690341249,451342
AVNET INC,40.5097309998,1950519
AVON PRODS INC,3.77997862182,2989964
AVX CORP NEW,13.5795207529,78206
AWARE INC MASS,4.31965442765,17594
AXALTA COATING SYS LTD,26.5301010023,5872047
AXCELIS TECHNOLOGIES INC,2.68537293802,91235
AXIALL CORP,32.6103112712,1258099
AXIS CAPITAL HOLDINGS LTD,55.0003627482,1033775
AXOGEN INC,6.87521485046,14545
AXOVANT SCIENCES LTD,12.8569292869,13378
AXSOME THERAPEUTICS INC,7.56133079422,17854
AZZ INC,59.9832697636,130303
B & G FOODS INC NEW,48.2002138771,385268
B2GOLD CORP,2.51017440985,2157619
BABCOCK & WILCOX ENTERPRIS I,14.6878824969,157681
BADGER METER INC,73.0907387162,6403
BAIDU INC,165.150276531,1094815
BAKER HUGHES INC,45.1300624722,4485037
BALCHEM CORP,59.6257532509,18918
BALDWIN & LYONS INC,24.6696035242,14755
BALL CORP,72.2904551519,1271136
BALLARD PWR SYS INC NEW,1.25115564758,523516
BANC OF CALIFORNIA INC,18.093396389,52229
BANCFIRST CORP,60.3448275862,3712
BANCO BILBAO VIZCAYA ARGENTA,5.73975259817,2384946
BANCO BRADESCO S A,7.81112460434,4453264
BANCO DE CHILE,64.139702947,97693
BANCO MACRO SA,74.2196364497,304057
BANCO SANTANDER BRASIL S A,5.69971644387,629505
BANCO SANTANDER CHILE NEW,19.3689953742,168620
BANCO SANTANDER SA,3.91989532019,4645022
BANCOLOMBIA S A,34.9208222324,220327
BANCORP INC DEL,6.00973477699,20134
BANCORPSOUTH INC,22.6902249066,1844054
BANK AMER CORP,13.3033047283,74052502
BANK HAWAII CORP,68.798216491,124698
BANK MONTREAL QUE,63.3898762472,1674952
BANK MUTUAL CORP NEW,7.6718796105,13556
BANK N S HALIFAX,49.0101967699,1914724
BANK NEW YORK MELLON CORP,38.849905802,5016563
BANK OF THE OZARKS INC,37.519745825,1680102
BANKFINANCIAL CORP,11.9950057968,22426
BANKRATE INC DEL,7.47947082813,361924
BANKUNITED INC,30.7213458688,406102
BANNER CORP,42.5402022825,2244089
BANRO CORP,0.28866348805,100463
BAOZUN INC,6.49011451628,3688995
BARCLAYS BANK PLC,26.4668318279,194961
BARCLAYS BK PLC,14.0090591975,2250972
BARCLAYS PLC,7.59966155175,1361508
BARD C R INC,235.161189639,1294376
BARNES & NOBLE ED INC,10.1509812615,85706
BARNES & NOBLE INC,11.3488750404,418015
BARNES GROUP INC,33.1194356381,1243741
BARRACUDA NETWORKS INC,15.1191054934,41140
BARRETT BILL CORP,6.38937478397,286413
BARRETT BUSINESS SERVICES IN,41.3353279269,12701
BARRICK GOLD CORP,21.3499209485,5984706
BASIC ENERGY SVCS INC NEW,1.68235822736,191398
BASSETT FURNITURE INDS INC,23.9520958084,24048
BATS GLOBAL MKTS INC,25.6900867971,3008281
BAXTER INTL INC,45.220156909,3019074
BAYTEX ENERGY CORP,5.79070439558,190305
BAZAARVOICE INC,4.0002400144,49997
BB&T CORP,35.6103728942,3301875
BBCN BANCORP INC,14.9195047325,139884
BBVA BANCO FRANCES S A,20.6301690675,650746
BCE INC,47.3097421307,2418783
BE AEROSPACE INC,46.174875944,1109781
BEACON ROOFING SUPPLY INC,45.4703137843,1654640
BEAR ST FINL INC,9.4203940745,41718
BEASLEY BROADCAST GROUP INC,4.2101645401,23277
BEAZER HOMES USA INC,7.75044359037,736603
BEBE STORES INC,0.50562714076,183930
BECTON DICKINSON & CO,169.590708858,445844
BED BATH & BEYOND INC,43.2200793601,1916077
BEIGENE LTD,29.8401923349,7071
BEL FUSE INC,17.7855544973,45149
BELDEN INC,60.373367666,152236
BELLATRIX EXPLORATION LTD,0.989005325306,717893
BELLICUM PHARMACEUTICALS INC,12.9555318975,61055
BELMOND LTD,9.90922990575,51669
BEMIS INC,51.490025818,1069411
BENCHMARK ELECTRS INC,21.1492907126,440724
BENEFICIAL BANCORP INC,12.7223212394,320932
BENEFITFOCUS INC,38.120078806,6274646
BERKLEY W R CORP,59.9202520801,3201839
BERKSHIRE HATHAWAY INC DEL,149.552435899,3642495
BERKSHIRE HILLS BANCORP INC,26.9250241635,65181
BERRY PLASTICS GROUP INC,38.8499086661,2387393
BEST BUY INC,30.6001100423,2635350
BGC PARTNERS INC,8.70941400717,890301
BHP BILLITON LTD,28.5598944679,1748851
BHP BILLITON PLC,25.3808483462,405542
BIG 5 SPORTING GOODS CORP,9.27329831591,73868
BIG LOTS INC,50.1090247693,660859
BIGLARI HLDGS INC,403.409090909,1056
BIND THERAPEUTICS INC,0.380346461049,28921
BIO PATH HOLDINGS INC,2.01399194403,18868
BIO RAD LABS INC,143.012514099,74476
BIO TECHNE CORP,112.767197228,293463
BIOAMBER INC,2.96680882626,10786
BIOANALYTICAL SYS INC,1.15512963121,23374
BIOCEPT INC,0.656324582339,16760
BIOCRYST PHARMACEUTICALS,2.84011587324,1146080
BIODEL INC,0.293754773515,17021
BIODELIVERY SCIENCES INTL IN,2.35941801022,188182
BIOGEN INC,241.819089307,1131995
BIOLASE INC,1.1834970963,36333
BIOMARIN PHARMACEUTICAL INC,77.8005565352,690702
BIOSCRIP INC,2.54913609118,318147
BIOSPECIFICS TECHNOLOGIES CO,39.9484536082,36472
BIOSTAGE INC,1.12906640322,14171
BIOTELEMETRY INC,16.2841056735,11545
BIOTIME INC,2.590202672,22006
BITAUTO HLDGS LTD,26.9561505153,16397
BJS RESTAURANTS INC,43.8273376239,170761
BLACK BOX CORP DEL,13.0842338237,92172
BLACK DIAMOND INC,4.12826420891,41664
BLACK HILLS CORP,63.0407052434,1065391
BLACK KNIGHT FINL SVCS INC,37.6001350817,4601659
BLACK STONE MINERALS L P,15.5005242506,462565
BLACKBAUD INC,67.8960743663,119624
BLACKBERRY LTD,6.70991200158,1147407
BLACKHAWK NETWORK HLDGS INC,33.4918988519,139795
BLACKROCK CAPITAL INVESTMENT,7.7680329336,55870
BLACKROCK CORPOR HI YLD FD I,10.4154337791,16898
BLACKROCK CR ALLCTN INC TR,13.0312024904,13813
BLACKROCK ENH CAP & INC FD I,13.421668856,17509
BLACKROCK ENHANCED EQT DIV T,7.8768673608,22090
BLACKROCK FLOAT RATE OME STR,13.139023826,21615
BLACKROCK GLOBAL OPP EQTY TR,11.872575526,17014
BLACKROCK INC,342.529696304,366123
BLACKROCK INTL GRWTH & INC T,5.72883513686,10997
BLACKROCK RES & COMM STRAT T,7.70836678979,24908
BLACKSTONE GROUP L P,24.5400681728,5110540
BLACKSTONE MTG TR INC,27.6699620288,3916919
BLDRS INDEX FDS TR,22.6541192658,81398
BLOCK H & R INC,22.9998848601,1815183
BLOOMIN BRANDS INC,17.8697113126,1383850
BLUCORA INC,10.3617452738,76435
BLUE BUFFALO PET PRODS INC,23.3400063183,4792458
BLUE HILLS BANCORP INC,14.7550896997,24805
BLUE NILE INC,27.3982152817,14344
BLUEBIRD BIO INC,43.2921088944,155086
BMC STK HLDGS INC,17.817899644,168819
BNC BANCORP,22.7097540945,1070289
BOARDWALK PIPELINE PARTNERS,17.4500624346,4677691
BOB EVANS FARMS INC,37.9473088875,230741
BOEING CO,129.86973929,4555326
BOFI HLDG INC,17.7118731336,184509
BOINGO WIRELESS INC,8.93108478133,39077
BOISE CASCADE CO DEL,22.9608656867,25783
BOK FINL CORP,62.7014108396,259420
BON-TON STORES INC,1.40948381251,69529
BONANZA CREEK ENERGY INC,2.00985917406,662733
BOOT BARN HLDGS INC,8.61993935166,1447690
BOOZ ALLEN HAMILTON HLDG COR,29.6401779658,400976
BORGWARNER INC,29.5202094094,1763436
BOSTON BEER INC,171.026601364,104130
BOSTON PRIVATE FINL HLDGS IN,11.7800611585,2674689
BOSTON PROPERTIES INC,131.899708348,1138001
BOSTON SCIENTIFIC CORP,23.3700389503,6587366
BOTTOMLINE TECH DEL INC,21.5300452839,1249231
BOULDER GROWTH & INCOME FD I,8.12989879716,534570
BOX INC,10.3291557637,36305
BOYD GAMING CORP,18.3997841366,466962
BP PLC,35.5099995797,7542467
BRADY CORP,30.5596049847,425300
BRANDYWINE RLTY TR,16.8000077958,6464997
BRASKEM S A,11.847605061,70816
BRAVO BRIO RESTAURANT GROUP,8.1944909578,95552
BRF SA,13.9294991119,937435
BRIDGEPOINT ED INC,7.23863170105,197413
BRIGGS & STRATTON CORP,21.1760356983,75746
BRIGHT HORIZONS FAM SOL IN D,66.3071517072,196932
BRIGHTCOVE INC,8.80350022935,56682
BRINKER INTL INC,45.5308368977,701854
BRINKS CO,28.4884311276,226513
BRISTOL MYERS SQUIBB CO,73.5499385011,5933438
BRISTOW GROUP INC,11.4103402054,90269
BRITISH AMERN TOB PLC,129.477175474,270148
BRIXMOR PPTY GROUP INC,26.4600115113,14969608
BROADCOM LTD,155.399986439,2064820
BROADRIDGE FINL SOLUTIONS IN,65.2003700867,1532614
BROADSOFT INC,41.0219503418,22232
BROADWIND ENERGY INC,4.22067438535,43358
BROCADE COMMUNICATIONS SYS I,9.17996212654,16587868
BROOKDALE SR LIVING INC,15.4405326547,1134093
BROOKFIELD ASSET MGMT INC,33.0696430491,1367387
BROOKFIELD BUSINESS PARTNERS,19.0981594467,98177
BROOKFIELD INFRAST PARTNERS,45.2912175148,11967
BROOKFIELD PPTY PARTNERS L P,22.4607000329,279644
BROOKFIELD RENEWABLE ENRGY P,29.7928285163,94318
BROOKLINE BANCORP INC DEL,11.0298122744,2221434
BROOKS AUTOMATION INC,11.219333103,92608
BROWN & BROWN INC,37.4692144769,858358
BROWN FORMAN CORP,99.8900579669,1081479
BRT RLTY TR,7.14033850494,11344
BRUKER CORP,22.7401555979,1070837
BRUNSWICK CORP,45.3190058001,439992
BRYN MAWR BK CORP,29.2272874232,15465
BT GROUP PLC,27.8497852818,408908
BUCKEYE PARTNERS L P,70.3299364176,5798299
BUCKLE INC,25.9932933645,49205
