nameOfIssuer,sprice,sshPrnamt
ADVANCED MICRO DEVICES INC,14.5499893355,6887359
ADVANCED SEMICONDUCTOR ENGR,6.47901732433,269794
ADVANCEPIERRE FOODS HLDGS IN,31.1699078427,2149477
ADVANSIX INC,27.3193762054,458356
ADVANTAGE OIL & GAS LTD,6.59734221357,127324
ADVISORSHARES TR,29.9573560768,18760
ADVISORY BRD CO,46.8005849791,442409
AECOM,35.5880545295,476733
AEGEAN MARINE PETROLEUM NETW,12.0498971193,77760
AEGION CORP,22.9093591122,177613
AEGON N V,5.1293760024,893481
AEMETIS INC,1.27004286395,12598
AERCAP HOLDINGS NV,45.970417961,226624
AERIE PHARMACEUTICALS INC,45.3479666268,223053
AEROHIVE NETWORKS INC,4.22149539819,26294
AEROJET ROCKETDYNE HLDGS INC,21.6993208916,174199
AEROVIRONMENT INC,28.029495778,1340124
AES CORP,11.1799392176,11367772
AETNA INC NEW,127.549635125,3112161
AEVI GENOMIC MEDICINE INC,1.86190845617,212685
AFFILIATED MANAGERS GROUP,163.939953091,1379255
AFFIMED N V,2.2963126518,45290
AFLAC INC,72.4201290988,3242013
AG MTG INVT TR INC,18.0566941364,46354
AGCO CORP,60.1799439909,721669
AGENUS INC,3.77079394594,673333
AGILENT TECHNOLOGIES INC,52.8699343614,5567758
AGILYSYS INC,9.44397283531,28272
AGIOS PHARMACEUTICALS INC,58.4002440212,649124
AGNC INVT CORP,19.8899768582,4701011
AGNICO EAGLE MINES LTD,42.441884895,428374
AGREE REALTY CORP,47.9592589859,67745
AGRIUM INC,95.5497348554,389033
AIMMUNE THERAPEUTICS INC,21.7253677169,94774
AIR LEASE CORP,38.7487145859,402594
AIR METHODS CORP,43.0090366854,50129
AIR PRODS & CHEMS INC,135.290355724,953830
AIR TRANSPORT SERVICES GRP I,16.0662122687,30810
AIRCASTLE LTD,24.1285481643,194044
AK STL HLDG CORP,7.19003549007,6346283
AKAMAI TECHNOLOGIES INC,59.6996989956,1364764
AKEBIA THERAPEUTICS INC,9.19292976439,49277
AKORN INC,24.0799211272,1282064
AKOUSTIS TECHNOLOGIES INC,12.8402366864,50700
ALAMO GROUP INC,76.1909339999,20803
ALAMOS GOLD INC NEW,8.03082273023,716614
ALARM COM HLDGS INC,30.7498518079,13496
ALASKA AIR GROUP INC,92.2205217932,1067051
ALASKA COMMUNICATIONS SYS GR,1.84794086589,102276
ALBANY INTL CORP,46.0496170714,30554
ALBANY MOLECULAR RESH INC,14.0249237591,117719
ALBEMARLE CORP,105.639179756,458400
ALCOA CORP,34.3997969597,1725766
ALCOBRA LTD,1.13373643962,44984
ALDER BIOPHARMACEUTICALS INC,20.8000478265,669085
ALERE INC,39.7295112361,763211
ALEXANDER & BALDWIN INC NEW,44.5160721301,124719
ALEXANDERS INC,431.713722915,3046
ALEXANDRIA REAL ESTATE EQ IN,110.519593132,1711416
ALEXCO RESOURCE CORP,1.51960784314,20400
ALEXION PHARMACEUTICALS INC,121.239956277,1564410
ALGONQUIN PWR UTILS CORP,9.58010151392,136533
ALIBABA GROUP HLDG LTD,107.829950412,15716051
ALIGN TECHNOLOGY INC,114.710000712,1501883
ALIMERA SCIENCES INC,1.40050245235,509103
ALJ REGIONAL HLDGS INC,3.69913686806,10543
ALKERMES PLC,58.4996484169,2857077
ALLEGHANY CORP DEL,614.667776491,55264
ALLEGHENY TECHNOLOGIES INC,17.9612900702,613486
ALLEGIANT TRAVEL CO,160.25686511,28186
ALLEGION PUB LTD CO,75.7014833916,783340
ALLERGAN PLC,241.243791027,5915431
ALLETE INC,67.7107509738,99098
ALLIANCE DATA SYSTEMS CORP,249.00057659,416240
ALLIANCE HEALTHCARE SRVCS IN,10.2595313655,23003
ALLIANCE HOLDINGS GP LP,27.4300949158,156033
ALLIANCE RES PARTNER L P,21.6497831499,766428
ALLIANCEBERNSTEIN HOLDING LP,22.8503824029,607736
ALLIANT ENERGY CORP,39.6099218125,1513030
ALLIED HEALTHCARE PRODS INC,1.96552766858,13228
ALLIED WRLD ASSUR COM HLDG A,53.0998904246,712751
ALLISON TRANSMISSION HLDGS I,36.0600441666,429284
ALLSCRIPTS HEALTHCARE SOLUTN,12.6799614042,2457263
ALLSTATE CORP,81.4897694921,2624943
ALLY FINL INC,20.3300094185,6196308
ALMOST FAMILY INC,48.6002247409,576664
ALNYLAM PHARMACEUTICALS INC,51.250222183,1383994
ALON USA ENERGY INC,12.1902495201,1744509
ALON USA PARTNERS LP,9.1546966547,84656
ALPHA & OMEGA SEMICONDUCTOR,17.194043096,36059
ALPHABET INC,841.359375445,5061648
ALPINE GLOBAL PREMIER PPTYS,5.74162679426,15675
ALPINE TOTAL DYNAMIC DIVID F,8.25539225043,20956
ALPS ETF TR,12.7228357962,50907833
ALTERYX INC,15.6264017682,122613
ALTISOURCE ASSET MGMT CORP,75.1862197393,4296
ALTISOURCE PORTFOLIO SOLNS S,36.8007526864,242332
ALTISOURCE RESIDENTIAL CORP,15.2481810135,185268
ALTRA INDL MOTION CORP,38.9694041868,9315
ALTRIA GROUP INC,71.419869486,10572352
AMAG PHARMACEUTICALS INC,22.5500838843,607980
AMARIN CORP PLC,3.19962891878,422549
AMAYA INC,17.0004423533,99468
AMAZON COM INC,886.540140855,3505319
AMBAC FINL GROUP INC,18.8601710189,1842136
AMBARELLA INC,54.7084457356,120475
AMBER RD INC,7.728377909,11516
AMBEV SA,5.75998701173,10963740
AMC ENTMT HLDGS INC,31.447804682,179154
AMC NETWORKS INC,58.679484207,560690
AMDOCS LTD,60.9898717644,1324515
AMEC FOSTER WHEELER PLC,6.58552975435,66965
AMEDICA CORP,0.411556506708,12149
AMEDISYS INC,51.0920413752,169087
AMERCO,381.181040762,74138
AMEREN CORP,54.5900075363,3313317
AMERICA MOVIL SAB DE CV,14.170037142,2421518
AMERICAN AIRLS GROUP INC,42.300037852,2644513
AMERICAN ASSETS TR INC,41.8384220395,126391
AMERICAN AXLE & MFG HLDGS IN,18.7804712362,382738
AMERICAN CAMPUS CMNTYS INC,47.5899612201,877517
AMERICAN EAGLE OUTFITTERS NE,14.0303611984,2281267
AMERICAN ELEC PWR INC,67.1299156926,3180147
AMERICAN EQTY INVT LIFE HLD,23.6300836916,494793
AMERICAN EXPRESS CO,79.1102273307,5974335
AMERICAN FINL GROUP INC OHIO,95.4211163273,676737
AMERICAN HOMES 4 RENT,22.9602811831,3863106
AMERICAN INTL GROUP INC,61.1577232929,5239093
AMERICAN MIDSTREAM PARTNERS,14.8410456372,25133
AMERICAN NATL BANKSHARES INC,37.2172540768,7604
AMERICAN NATL INS CO,118.039697875,17079
AMERICAN OUTDOOR BRANDS CORP,19.8107348741,433149
AMERICAN PUBLIC EDUCATION IN,22.9088036514,45572
AMERICAN RAILCAR INDS INC,41.0776966132,21082
AMERICAN RENAL ASSOCIATES HO,16.8794160238,709207
AMERICAN SOFTWARE INC,10.2735176465,67747
AMERICAN STS WTR CO,44.3072746663,61886
AMERICAN TOWER CORP NEW,121.471229524,8049050
AMERICAN VANGUARD CORP,16.6153567548,44176
AMERICAN WOODMARK CORP,91.796875,17408
AMERICAN WTR WKS CO INC NEW,77.76981761,1740611
AMERICAS CAR MART INC,36.4744015308,25607
AMERIGAS PARTNERS L P,47.0895931879,1498038
AMERIPRISE FINL INC,129.680127096,1771266
AMERIS BANCORP,46.0997548362,1092739
AMERISAFE INC,64.9005872093,494202
AMERISOURCEBERGEN CORP,88.5002048832,1393477
AMETEK INC NEW,54.0802097657,4124984
AMGEN INC,164.07014447,5016903
AMICUS THERAPEUTICS INC,7.129934401,777146
AMIRA NATURE FOODS LTD,5.35914945112,161966
AMKOR TECHNOLOGY INC,11.5905845304,1023762
AMN HEALTHCARE SERVICES INC,40.6004823301,802355
AMPHASTAR PHARMACEUTICALS IN,14.4982560582,197541
AMPHENOL CORP NEW,71.1698668478,4013679
AMPIO PHARMACEUTICALS INC,0.816052227343,20832
AMTRUST FINL SVCS INC,18.459945046,6540377
AMYRIS INC,0.535853468433,61584
ANADARKO PETE CORP,61.9999990635,4271242
ANALOG DEVICES INC,81.9501126819,2473334
ANALOGIC CORP,75.901017652,36653
ANDERSONS INC,37.905950493,58012
ANGIES LIST INC,5.7280675309,13268
ANGIODYNAMICS INC,17.3502088806,339189
ANGLOGOLD ASHANTI LTD,10.7700100354,1368151
ANHEUSER BUSCH INBEV SA/NV,109.760450219,916177
ANI PHARMACEUTICALS INC,49.5164974003,20579
ANIKA THERAPEUTICS INC,43.4305953786,35574
ANIXTER INTL INC,79.2990829779,726591
ANNALY CAP MGMT INC,11.110006214,4605758
ANSYS INC,106.870744281,829619
ANTARES PHARMA INC,2.84047556289,576664
ANTERO MIDSTREAM PARTNERS LP,33.1599315488,9969140
ANTERO RES CORP,22.8100831247,4090121
ANTHEM INC,165.380245357,2213505
ANTHERA PHARMACEUTICALS INC,0.425021251063,359982
ANWORTH MORTGAGE ASSET CP,5.5507425026,949963
AON PLC,118.688442706,944953
APACHE CORP,51.3899573694,1882216
APARTMENT INVT & MGMT CO,44.3501766996,1588855
APOGEE ENTERPRISES INC,59.6157393986,75886
APOLLO COML REAL EST FIN INC,18.8100149568,179851
APOLLO GLOBAL MGMT LLC,24.3200556151,5115161
APOLLO INVT CORP,6.56089451937,282431
APPFOLIO INC,27.188584651,10372
APPLE HOSPITALITY REIT INC,19.099854777,842153
APPLE INC,143.660009531,51788887
APPLIED DNA SCIENCES INC,1.64680390033,23075
APPLIED GENETIC TECHNOL CORP,6.90392044054,12167
APPLIED INDL TECHNOLOGIES IN,61.8542611928,109758
APPLIED MATLS INC,38.8999543378,10750681
APPLIED OPTOELECTRONICS INC,56.1886051081,12725
APPROACH RESOURCES INC,2.51012971127,706338
APPTIO INC,11.7294832527,101539
APTARGROUP INC,76.9887103583,222682
APTEVO THERAPEUTICS INC,2.06344449677,116795
AQUA AMERICA INC,32.1500804778,755488
AQUAVENTURE HLDGS LTD,17.0645398861,55671
AQUINOX PHARMACEUTICALS INC,16.6898800618,967832
ARALEZ PHARMACEUTICALS INC,2.14002337564,121494
ARAMARK,36.8698946805,1854928
ARATANA THERAPEUTICS INC,5.30459374761,65415
ARBOR RLTY TR INC,8.37870538415,132240
ARBUTUS BIOPHARMA CORP,3.24815041626,241676
ARC DOCUMENT SOLUTIONS INC,3.44827586207,127310
ARC LOGISTICS PARTNERS LP,14.2506391272,908661
ARCA BIOPHARMA INC,2.56885118585,16739
ARCADIA BIOSCIENCES INC,0.683890577508,13160
ARCBEST CORP,25.9951581537,125985
ARCELORMITTAL SA LUXEMBOURG,8.34995525742,2342288
ARCH CAP GROUP LTD,94.76992532,1213845
ARCH COAL INC,68.9390946776,210113
ARCHER DANIELS MIDLAND CO,46.0400771807,3670867
ARCHROCK INC,12.4001174791,493705
ARCHROCK PARTNERS L P,17.1600393279,3560831
ARCONIC INC,26.340043112,1956299
ARCOS DORADOS HOLDINGS INC,8.06414021349,21453
ARDAGH GROUP S A,21.9635048356,141553
ARDELYX INC,12.6540832049,51920
ARDMORE SHIPPING CORP,8.04736192304,67227
ARENA PHARMACEUTICALS INC,1.4592046521,553041
ARES CAP CORP,17.3803831293,1553418
ARES COML REAL ESTATE CORP,13.3834849545,34296
ARES MGMT L P,18.9505761356,10501
ARGAN INC,66.1519493906,98954
ARGO GROUP INTL HLDGS LTD,67.7985667729,225226
ARI NETWORK SVCS INC,5.19260318974,18873
ARISTA NETWORKS INC,132.269324117,583015
ARLINGTON ASSET INVT CORP,14.1504299554,18374
ARMADA HOFFLER PPTYS INC,13.8859937465,62365
ARMOUR RESIDENTIAL REIT INC,22.7138522938,98222
ARMSTRONG FLOORING INC,18.4283891698,21163
ARMSTRONG WORLD INDS INC NEW,46.0500825873,588468
AROTECH CORP,2.95998840844,48311
ARQULE INC,1.07146184664,21466
ARRAY BIOPHARMA INC,8.94001325674,1086240
ARRIS INTL INC,26.4501779247,794437
ARROW ELECTRS INC,73.4101638208,1229026
ARROWHEAD PHARMACEUTICALS IN,1.85697132166,71622
ARTESIAN RESOURCES CORP,32.5395196058,9742
ARTISAN PARTNERS ASSET MGMT,27.5992005272,1012167
ASANKO GOLD INC,2.61253158594,23349
ASBURY AUTOMOTIVE GROUP INC,60.1003131624,513791
ASCENA RETAIL GROUP INC,4.25977061788,2029452
ASCENT CAP GROUP INC,14.1529068961,21621
ASHFORD HOSPITALITY PRIME IN,10.6148509078,101179
ASHFORD HOSPITALITY TR INC,6.37175264186,402558
ASHLAND GLOBAL HLDGS INC,123.809330331,2018192
ASML HOLDING N V,132.800088355,235414
ASPEN INSURANCE HOLDINGS LTD,52.0491315999,546695
ASPEN TECHNOLOGY INC,58.9192193052,593830
ASSEMBLY BIOSCIENCES INC,25.4961187437,61578
ASSOCIATED BANC CORP,17.3892716746,1052373
ASSURANT INC,95.6705107929,624069
ASSURED GUARANTY LTD,37.1101421311,2304141
ASTEC INDS INC,61.4954394585,114789
ASTERIAS BIOTHERAPEUTICS INC,1.44643373726,31111
ASTORIA FINL CORP,20.5096578689,582116
ASTRAZENECA PLC,31.1398596946,2936879
ASTRONICS CORP,31.7526057845,14487
AT HOME GROUP INC,15.1647710703,102870
AT&T INC,41.549983547,25417844
ATARA BIOTHERAPEUTICS INC,20.5502599223,201214
ATHENAHEALTH INC,112.69011713,434732
ATHENE HLDG LTD,49.9908038847,277291
ATHERSYS INC,1.70793481521,240056
ATKORE INTL GROUP INC,26.2611891636,33738
ATLANTIC PWR CORP,2.65370654683,196706
ATLANTICA YIELD PLC,20.95740126,359682
ATLANTICUS HLDGS CORP,2.60372445803,35334
ATLAS AIR WORLDWIDE HLDGS IN,55.4486951153,84222
ATLASSIAN CORP PLC,29.9474712638,213407
ATMOS ENERGY CORP,78.9898520412,1613625
ATN INTL INC,70.421363504,24041
ATRICURE INC,19.1184961827,15587
ATRION CORP,468.058191018,4743
ATWOOD OCEANICS INC,9.52823990761,245061
ATYR PHARMA INC,3.49192492361,32074
AU OPTRONICS CORP,3.81804553546,213460
AUDENTES THERAPEUTICS INC,17.0191941711,18391
AUDIOCODES LTD,7.01223025135,60751
AURINIA PHARMACEUTICALS INC,7.33892022098,346645
AUTOBYTEL INC,12.5358770893,47384
AUTODESK INC,86.4695567022,1878985
AUTOHOME INC,31.7754433249,65302
AUTOLIV INC,102.254447866,123711
AUTOMATIC DATA PROCESSING IN,102.389911769,1896388
AUTONATION INC,42.2897970382,1053351
AUTOZONE INC,723.045191762,130422
AVADEL PHARMACEUTICALS PLC,9.68312147443,76938
AVALONBAY CMNTYS INC,183.599697381,2120156
AVANGRID INC,42.7411018139,523337
AVERY DENNISON CORP,80.6000990559,3143681
AVEXIS INC,76.0305490852,227961
AVIANCA HLDGS SA,7.7100850053,1924233
AVID TECHNOLOGY INC,4.65930986162,28545
AVIS BUDGET GROUP,29.5799224423,1322113
AVISTA CORP,39.0518294875,166932
AVNET INC,45.7599448247,2105291
AVON PRODS INC,4.40006083808,3925173
AVX CORP NEW,16.37794119,217854
AWARE INC MASS,4.68865674097,12157
AXALTA COATING SYS LTD,32.2000331226,1449160
AXCELIS TECHNOLOGIES INC,18.7834954992,19219
AXIS CAPITAL HOLDINGS LTD,67.0291173688,851794
AXOVANT SCIENCES LTD,14.9435439593,125673
AXSOME THERAPEUTICS INC,3.91332470893,30920
AXT INC,5.80009891642,155687
AZZ INC,59.4906874125,56429
B & G FOODS INC NEW,40.2498541191,226212
B COMMUNICATIONS LTD,20.0330642809,10283
B2GOLD CORP,2.82991169864,3205047
BABCOCK & WILCOX ENTERPRIS I,9.34066748706,67447
BADGER METER INC,36.7493912992,954492
BAIDU INC,172.519540015,1432829
BAKER HUGHES INC,59.8201779692,2979279
BALCHEM CORP,82.3911474621,24942
BALDWIN & LYONS INC,24.4568809765,22693
BALL CORP,74.2602653002,3092798
BALLARD PWR SYS INC NEW,2.25302109647,14647
BANC OF CALIFORNIA INC,20.6989602476,249771
BANCO BILBAO VIZCAYA ARGENTA,7.61015335791,2034913
BANCO BRADESCO S A,10.2396685501,14559065
BANCO DE CHILE,72.1582389536,156725
BANCO MACRO SA,86.7007399391,290159
BANCO SANTANDER BRASIL S A,8.81976407561,1742677
BANCO SANTANDER CHILE NEW,25.0793021412,141232
BANCO SANTANDER SA,6.06983817073,5138193
BANCOLOMBIA S A,39.8715526424,128613
BANCORP INC DEL,5.11307767945,30510
BANCORPSOUTH INC,30.2499515457,1656201
BANK AMER CORP,23.6074167925,66215038
BANK HAWAII CORP,82.3612857665,322858
BANK MONTREAL QUE,74.7904478444,1104379
BANK MUTUAL CORP NEW,9.39953555236,72344
BANK N S HALIFAX,58.5702189564,1776244
BANK NEW YORK MELLON CORP,47.229973494,6578132
BANK OF NT BUTTERFIELD&SON L,31.9063004847,49520
BANK OF THE OZARKS INC,52.0102340081,2030485
BANKRATE INC DEL,9.65384736527,63498
BANKUNITED INC,37.3107647047,391576
BANNER CORP,55.6396819637,1559822
BANRO CORP,0.129384131534,100476
BAOZUN INC,14.9400055493,2648995
BAR HBR BANKSHARES,33.0766683226,24156
BARCLAYS BANK PLC,27.7592009911,91213
BARCLAYS BK PLC,16.2276956041,1583096
BARCLAYS PLC,11.2402484862,1617313
BARD C R INC,248.541019946,899087
BARNES & NOBLE ED INC,9.59468645556,141224
BARNES & NOBLE INC,9.24974965979,311576
BARNES GROUP INC,51.3394462321,876071
BARRACUDA NETWORKS INC,23.1090722827,441212
BARRETT BILL CORP,4.54986444704,551445
BARRETT BUSINESS SERVICES IN,54.6161825726,19280
BARRICK GOLD CORP,18.9898604897,5950386
BASIC ENERGY SVCS INC NEW,33.3599938515,1184023
BASSETT FURNITURE INDS INC,26.8988571873,25726
BAXTER INTL INC,51.8602376969,5739831
BAYTEX ENERGY CORP,3.42173217214,203698
BAZAARVOICE INC,4.29683277484,74008
BB&T CORP,44.7001107222,5018869
BBVA BANCO FRANCES S A,18.4197770238,612711
BCB BANCORP INC,16.6566587474,38303
BCE INC,44.2703022728,1824180
BE AEROSPACE INC,64.1101942978,1644949
BEACON ROOFING SUPPLY INC,49.1599109061,1510316
BEASLEY BROADCAST GROUP INC,11.5911485774,27521
BEAZER HOMES USA INC,12.1319472267,284538
BECTON DICKINSON & CO,183.44017842,799912
BED BATH & BEYOND INC,39.4605859966,1567108
BEIGENE LTD,36.5886759676,18421
BEL FUSE INC,25.5595090216,47497
BELDEN INC,69.1918407615,218942
BELLEROPHON THERAPEUTICS INC,1.48798895317,84006
BELLICUM PHARMACEUTICALS INC,12.328895556,42664
BELMOND LTD,12.099703885,309677
BEMIS INC,48.8600801326,1614324
BENCHMARK ELECTRS INC,31.7987208626,378380
BENEFICIAL BANCORP INC,15.9986440231,212393
BENEFITFOCUS INC,27.9499433115,6274646
BERKLEY W R CORP,70.630457211,1198987
BERKSHIRE HATHAWAY INC DEL,170.020823002,6053882
BERKSHIRE HILLS BANCORP INC,36.04743083,63250
BERRY PLASTICS GROUP INC,48.5699185138,2762430
BEST BUY INC,49.1501479511,4917503
BGC PARTNERS INC,11.3607747596,659198
BHP BILLITON LTD,36.3198276785,1812426
BHP BILLITON PLC,31.1503665595,382339
BIG 5 SPORTING GOODS CORP,15.0965692972,135395
BIG LOTS INC,48.6803803829,885634
BIGLARI HLDGS INC,432.144511348,2159
BIO PATH HOLDINGS INC,0.803957946815,16170
BIO RAD LABS INC,199.340118827,82136
BIO TECHNE CORP,101.647450906,259249
BIOCRYST PHARMACEUTICALS,8.3992540203,787689
BIODELIVERY SCIENCES INTL IN,1.88473365738,30243
BIOGEN INC,273.41989669,1738842
BIOLASE INC,1.35864437483,26497
BIOMARIN PHARMACEUTICAL INC,87.7801877153,1539459
BIOSCRIP INC,1.69631324214,64257
BIOSPECIFICS TECHNOLOGIES CO,54.8032417365,58117
BIOSTAGE INC,0.395069532238,12656
BIOTELEMETRY INC,28.9553418522,75910
BIOTIME INC,3.45383375547,95546
BIOVERATIV INC,54.4586630705,410807
BITAUTO HLDGS LTD,25.6019892923,39411
BJS RESTAURANTS INC,40.3985322018,88023
BLACK BOX CORP DEL,8.95434402569,98388
BLACK DIAMOND INC,5.443415598,51622
BLACK HILLS CORP,66.469969277,2322688
BLACK KNIGHT FINL SVCS INC,38.3001272103,3932859
BLACK STONE MINERALS L P,16.5095713921,995362
BLACKBAUD INC,76.6705034784,218063
BLACKBERRY LTD,7.75097356389,932399
BLACKHAWK NETWORK HLDGS INC,40.6017477167,228069
BLACKLINE INC,29.7554398712,53402
BLACKROCK CAPITAL INVESTMENT,7.54959195525,32717
BLACKROCK CORPOR HI YLD FD I,10.9014675052,14310
BLACKROCK CR ALLCTN INC TR,13.1377061757,10428
BLACKROCK ENHANCED EQT DIV T,8.54831323462,19653
BLACKROCK FLOAT RATE OME STR,14.5064276448,25437
BLACKROCK INC,383.510385286,441490
BLACKROCK INTL GRWTH & INC T,5.77683186379,16445
BLACKROCK RES & COMM STRAT T,8.64113859709,11804
BLACKSTONE GROUP L P,29.7000492319,6599383
BLACKSTONE MTG TR INC,30.9599702916,2741314
BLDRS INDEX FDS TR,36.7598294647,21110
BLOCK H & R INC,23.2499225093,3319753
BLOOMIN BRANDS INC,19.7302412551,175416
BLUCORA INC,17.3015134054,393087
BLUE BIRD CORP,17.1362361264,16398
BLUE BUFFALO PET PRODS INC,22.9999322715,3528793
BLUE CAP REINS HLDGS LTD,19.305541468,29577
BLUEBIRD BIO INC,90.8983278271,354748
BLUEKNIGHT ENERGY PARTNERS L,6.74249832724,58287
BLUEPRINT MEDICINES CORP,39.9908359638,353556
BMC STK HLDGS INC,22.6017255336,253255
BNC BANCORP,35.0500405173,1637573
BOARDWALK PIPELINE PARTNERS,18.3099052602,3665830
BOB EVANS FARMS INC,64.88293338,68508
BOEING CO,176.859705584,3216329
BOFI HLDG INC,26.1275651265,155889
BOINGO WIRELESS INC,12.987012987,30107
BOISE CASCADE CO DEL,26.6989173002,43410
BOJANGLES INC,20.500855928,217308
BOK FINL CORP,78.2705791282,359126
BON-TON STORES INC,0.84243187562,119891
BONANZA CREEK ENERGY INC,1.16127041359,123141
BOOT BARN HLDGS INC,9.89026998522,1462043
BOOZ ALLEN HAMILTON HLDG COR,35.3892916108,1276177
BORGWARNER INC,41.7903651914,1199152
BOSTON BEER INC,144.644417829,123572
BOSTON PRIVATE FINL HLDGS IN,16.4000149983,2773656
BOSTON PROPERTIES INC,132.410280378,1848648
BOSTON SCIENTIFIC CORP,24.8700006535,5585605
BOTTOMLINE TECH DEL INC,23.650399393,1155879
BOULDER GROWTH & INCOME FD I,9.29866948592,328219
BOX INC,16.3098438695,324344
BOYD GAMING CORP,22.0087895862,287158
BP PLC,34.5200256357,6461293
BRADY CORP,38.6497215128,487455
BRANDYWINE RLTY TR,16.2300338568,1808499
BRASKEM S A,20.3494138392,1003223
BRAVO BRIO RESTAURANT GROUP,5.09762699882,107501
BRF SA,12.2504814397,376475
BRIDGE BANCORP INC,35.0055938291,33966
BRIDGELINE DIGITAL INC,0.835752617225,45468
BRIDGEPOINT ED INC,10.6672770974,87370
BRIGGS & STRATTON CORP,22.4520260997,83066
BRIGHT HORIZONS FAM SOL IN D,72.4894566347,98166
BRIGHTCOVE INC,8.90522472742,40538
BRINKER INTL INC,43.9599623055,745997
BRINKS CO,53.4443019753,127123
BRISTOL MYERS SQUIBB CO,54.3801188709,10760918
BRISTOW GROUP INC,15.2059077669,112259
BRITISH AMERN TOB PLC,66.3199943435,13350936
BRIXMOR PPTY GROUP INC,21.4599712973,13138135
BROADCOM LTD,218.959649553,2302205
BROADRIDGE FINL SOLUTIONS IN,67.9499778436,1326932
BROADSOFT INC,40.1980685243,130056
BROADWIND ENERGY INC,8.33019094306,116684
BROCADE COMMUNICATIONS SYS I,12.4799897775,13523088
BROOKDALE SR LIVING INC,13.4299719423,3707007
BROOKFIELD ASSET MGMT INC,36.4599393126,1242103
BROOKFIELD CDA OFFICE PPTYS,23.3636003377,58039
BROOKFIELD PPTY PARTNERS L P,22.2592728109,265103
BROOKFIELD RENEWABLE ENRGY P,29.7302920467,91321
BROOKLINE BANCORP INC DEL,15.6502970522,2284110
BROOKS AUTOMATION INC,22.4009568554,197313
BROWN & BROWN INC,41.7204955616,913388
BROWN FORMAN CORP,46.1983235204,1513648
BRUKER CORP,23.3296936769,1588062
BRUNSWICK CORP,61.2003669339,1378995
BRYN MAWR BK CORP,39.4820363082,15754
BT GROUP PLC,20.0909641353,355085
BUCKEYE PARTNERS L P,68.5598949487,5033730
BUCKLE INC,18.5969434727,184654
BUFFALO WILD WINGS INC,152.753281515,112829
BUILDERS FIRSTSOURCE INC,14.8991062379,325590
BUNGE LIMITED,79.2596531047,2098962
BURLINGTON STORES INC,97.290088219,2977477
BWX TECHNOLOGIES INC,47.6003476358,621340
C D I CORP,8.54812398042,45975
C H ROBINSON WORLDWIDE INC,77.289968797,1188990
C&J ENERGY SVCS INC NEW,34.050315992,799229
CA INC,31.7201599009,5614978
CABELAS INC,53.1106100427,546388
