nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
180 DEGREE CAP CORP,CMN,68235B109,18,12630,SH,DFND,1,12630,0,0,
21VIANET GROUP INC,CMN,90138A103,126,22987,SH,DFND,1,22987,0,0,
2U INC,CMN,90214J101,3362,84760,SH,DFND,1,84760,0,0,
2U INC,CMN,90214J101,249,6287,SH,DFND,2,6287,0,0,
3-D SYS CORP DEL,CMN,88554D205,10380,693881,SH,DFND,1,693881,0,0,
3-D SYS CORP DEL,CMN,88554D205,11172,746800,SH,DFND,1,746800,0,0,Put
3-D SYS CORP DEL,CMN,88554D205,1780,119000,SH,DFND,1,119000,0,0,Call
3-D SYS CORP DEL,CMN,88554D205,461,30842,SH,DFND,2,30842,0,0,
3M CO,CMN,88579Y101,211988,1107970,SH,DFND,1,1079254,0,28716,
3M CO,CMN,88579Y101,24337,127200,SH,DFND,1,127200,0,0,Call
3M CO,CMN,88579Y101,72744,380200,SH,DFND,1,380200,0,0,Put
3M CO,CMN,88579Y101,205920,1076256,SH,DFND,2,1030067,0,46189,
3M CO,CMN,88579Y101,4121,21541,SH,DFND,6,21541,0,0,
500 COM LTD,CMN,33829R100,885,66006,SH,DFND,1,66006,0,0,
500 COM LTD,CMN,33829R100,3,200,SH,DFND,1,200,0,0,Put
500 COM LTD,CMN,33829R100,4,300,SH,DFND,1,300,0,0,Call
51JOB INC,CMN,316827104,905,24691,SH,DFND,1,24691,0,0,
58 COM INC,CMN,31680Q104,12802,361747,SH,DFND,1,361747,0,0,
58 COM INC,CMN,31680Q104,60,1700,SH,DFND,1,1700,0,0,Put
58 COM INC,CMN,31680Q104,556,15700,SH,DFND,1,15700,0,0,Call
58 COM INC,CMN,31680Q104,7384,208644,SH,DFND,2,208644,0,0,
58 COM INC,CMN,31680Q104,1110,31367,SH,DFND,3,28911,0,2456,
8X8 INC NEW,CMN,282914100,3324,217995,SH,DFND,1,217995,0,0,
8X8 INC NEW,CMN,282914100,225,14731,SH,DFND,2,14731,0,0,
A H BELO CORP,CMN,001282102,272,44249,SH,DFND,1,44249,0,0,
A10 NETWORKS INC,CMN,002121101,827,90379,SH,DFND,1,90379,0,0,
A10 NETWORKS INC,CMN,002121101,288,31517,SH,DFND,2,31517,0,0,
AAC HLDGS INC,CMN,000307108,216,25381,SH,DFND,1,25381,0,0,
AAON INC,CMN,000360206,659,18629,SH,DFND,1,18629,0,0,
AAON INC,CMN,000360206,348,9833,SH,DFND,2,9833,0,0,
AAR CORP,CMN,000361105,1289,38321,SH,DFND,1,37014,0,1307,
AAR CORP,CMN,000361105,668,19870,SH,DFND,2,19870,0,0,
AARONS INC,CMN,002535300,12451,418658,SH,DFND,1,418658,0,0,
AARONS INC,CMN,002535300,83,2800,SH,DFND,1,2800,0,0,Call
AARONS INC,CMN,002535300,134,4500,SH,DFND,1,4500,0,0,Put
AARONS INC,CMN,002535300,13128,441410,SH,DFND,2,441410,0,0,
ABAXIS INC,CMN,002567105,1530,31538,SH,DFND,1,31538,0,0,
ABAXIS INC,CMN,002567105,208,4284,SH,DFND,2,4284,0,0,
ABB LTD,CMN,000375204,1665,71134,SH,DFND,1,70924,0,210,
ABB LTD,CMN,000375204,28,1200,SH,DFND,1,1200,0,0,Call
ABB LTD,CMN,000375204,293,12500,SH,DFND,1,12500,0,0,Put
ABB LTD,CMN,000375204,13773,588606,SH,DFND,2,588606,0,0,
ABBOTT LABS,CMN,002824100,510567,11496658,SH,DFND,1,8805341,0,2691317,
ABBOTT LABS,CMN,002824100,16121,363012,SH,DFND,1,363012,0,0,Put
ABBOTT LABS,CMN,002824100,16289,366784,SH,DFND,1,366784,0,0,Call
ABBOTT LABS,CMN,002824100,421050,9480976,SH,DFND,2,9202357,0,278619,
ABBOTT LABS,CMN,002824100,77035,1734621,SH,DFND,3,501,0,1734120,
ABBOTT LABS,CMN,002824100,4823,108598,SH,DFND,4,0,0,108598,
ABBOTT LABS,CMN,002824100,41012,923482,SH,DFND,5,4573,0,918909,
ABBOTT LABS,CMN,002824100,3967,89335,SH,DFND,6,89335,0,0,
ABBVIE INC,CMN,00287Y109,322915,4955723,SH,DFND,1,3484601,0,1471122,
ABBVIE INC,CMN,00287Y109,34150,524100,SH,DFND,1,524100,0,0,Put
ABBVIE INC,CMN,00287Y109,44628,684900,SH,DFND,1,684900,0,0,Call
ABBVIE INC,CMN,00287Y109,205808,3158496,SH,DFND,2,3143442,0,15054,
ABBVIE INC,CMN,00287Y109,1699,26070,SH,DFND,3,865,0,25205,
ABBVIE INC,CMN,00287Y109,430,6600,SH,DFND,5,2000,0,4600,
ABBVIE INC,CMN,00287Y109,4147,63644,SH,DFND,6,63644,0,0,
ABBVIE INC,CMN,00287Y109,608,9328,SH,OTR,"6,2",0,9328,0,
ABEONA THERAPEUTICS INC,CMN,00289Y107,580,116000,SH,DFND,1,116000,0,0,
ABERCROMBIE & FITCH CO,CMN,002896207,9267,776741,SH,DFND,1,776741,0,0,
ABERCROMBIE & FITCH CO,CMN,002896207,2366,198300,SH,DFND,1,198300,0,0,Call
ABERCROMBIE & FITCH CO,CMN,002896207,672,56300,SH,DFND,1,56300,0,0,Put
ABERCROMBIE & FITCH CO,CMN,002896207,417,34971,SH,DFND,2,34971,0,0,
ABIOMED INC,CMN,003654100,30430,243055,SH,DFND,1,243045,0,10,
ABIOMED INC,CMN,003654100,2667,21300,SH,DFND,1,21300,0,0,Call
ABIOMED INC,CMN,003654100,33656,268816,SH,DFND,2,267927,0,889,
ABM INDS INC,CMN,000957100,3200,73389,SH,DFND,1,73389,0,0,
ABM INDS INC,CMN,000957100,80660,1849993,SH,DFND,2,1778517,0,71476,
ABRAXAS PETE CORP,CMN,003830106,732,362447,SH,DFND,1,362447,0,0,
ACACIA COMMUNICATIONS INC,CMN,00401C108,1473,25124,SH,DFND,1,25124,0,0,
ACACIA RESH CORP,CMN,003881307,773,134519,SH,DFND,1,134519,0,0,
ACADIA HEALTHCARE COMPANY IN,CMN,00404A109,89713,2057637,SH,DFND,1,2057467,0,170,
ACADIA HEALTHCARE COMPANY IN,CMN,00404A109,4360,100000,SH,DFND,1,100000,0,0,Call
ACADIA HEALTHCARE COMPANY IN,CMN,00404A109,4312,98900,SH,DFND,1,98900,0,0,Put
ACADIA HEALTHCARE COMPANY IN,CMN,00404A109,96202,2206465,SH,DFND,2,2165806,0,40659,
ACADIA HEALTHCARE COMPANY IN,CMN,00404A109,318,7305,SH,DFND,6,7305,0,0,
ACADIA PHARMACEUTICALS INC,CMN,004225108,16884,491108,SH,DFND,1,491108,0,0,
ACADIA PHARMACEUTICALS INC,CMN,004225108,21721,631791,SH,DFND,2,631791,0,0,
ACADIA RLTY TR,CMN,004239109,12867,428035,SH,DFND,1,428035,0,0,
ACADIA RLTY TR,CMN,004239109,126375,4204082,SH,DFND,2,4052379,0,151703,
ACCELERATE DIAGNOSTICS INC,CMN,00430H102,490,20238,SH,DFND,1,20238,0,0,
ACCELERON PHARMA INC,CMN,00434H108,941,35547,SH,DFND,1,35547,0,0,
ACCELERON PHARMA INC,CMN,00434H108,12385,467892,SH,DFND,2,467892,0,0,
ACCENTURE PLC IRELAND,CMN,G1151C101,251175,2095218,SH,DFND,1,2014829,0,80389,
ACCENTURE PLC IRELAND,CMN,G1151C101,15908,132700,SH,DFND,1,132700,0,0,Put
ACCENTURE PLC IRELAND,CMN,G1151C101,21554,179800,SH,DFND,1,179800,0,0,Call
ACCENTURE PLC IRELAND,CMN,G1151C101,166902,1392244,SH,DFND,2,1359404,0,32840,
ACCENTURE PLC IRELAND,CMN,G1151C101,1700,14185,SH,OTR,"6,2",0,14185,0,
ACCESS NATL CORP,CMN,004337101,495,16475,SH,DFND,1,16475,0,0,
ACCO BRANDS CORP,CMN,00081T108,849,64598,SH,DFND,1,64598,0,0,
ACCO BRANDS CORP,CMN,00081T108,1537,116885,SH,DFND,2,116885,0,0,
ACCURAY INC,CMN,004397105,143,30173,SH,DFND,1,30173,0,0,
ACETO CORP,CMN,004446100,1303,82435,SH,DFND,1,82435,0,0,
ACETO CORP,CMN,004446100,224,14155,SH,DFND,2,14155,0,0,
ACHAOGEN INC,CMN,004449104,3064,121439,SH,DFND,1,121439,0,0,
ACHILLION PHARMACEUTICALS IN,CMN,00448Q201,15620,3710149,SH,DFND,1,3710149,0,0,
ACHILLION PHARMACEUTICALS IN,CMN,00448Q201,175,41500,SH,DFND,1,41500,0,0,Call
ACHILLION PHARMACEUTICALS IN,CMN,00448Q201,109,25900,SH,DFND,1,25900,0,0,Put
ACHILLION PHARMACEUTICALS IN,CMN,00448Q201,65,15518,SH,DFND,2,15518,0,0,
ACI WORLDWIDE INC,CMN,004498101,4722,220775,SH,DFND,1,220775,0,0,
ACI WORLDWIDE INC,CMN,004498101,2420,113153,SH,DFND,2,113153,0,0,
ACLARIS THERAPEUTICS INC,CMN,00461U105,1035,34723,SH,DFND,1,34723,0,0,
ACLARIS THERAPEUTICS INC,CMN,00461U105,2833,95000,SH,DFND,1,95000,0,0,Call
ACORDA THERAPEUTICS INC,CMN,00484M106,5385,256442,SH,DFND,1,256442,0,0,
ACORDA THERAPEUTICS INC,CMN,00484M106,3595,171200,SH,DFND,1,171200,0,0,Put
ACORDA THERAPEUTICS INC,CMN,00484M106,971,46247,SH,DFND,2,46247,0,0,
ACRE RLTY INVS INC,CMN,00489F106,26,22350,SH,DFND,1,22350,0,0,
ACTIVISION BLIZZARD INC,CMN,00507V109,139792,2803681,SH,DFND,1,2803681,0,0,
ACTIVISION BLIZZARD INC,CMN,00507V109,7280,146000,SH,DFND,1,146000,0,0,Call
ACTIVISION BLIZZARD INC,CMN,00507V109,15442,309700,SH,DFND,1,309700,0,0,Put
ACTIVISION BLIZZARD INC,CMN,00507V109,126992,2546974,SH,DFND,2,2483153,0,63821,
ACTIVISION BLIZZARD INC,CMN,00507V109,877,17598,SH,DFND,6,17598,0,0,
ACTIVISION BLIZZARD INC,CMN,00507V109,1336,26792,SH,OTR,"6,2",0,26792,0,
ACTIVISION BLIZZARD INC,CMN,00507V109,1003,20121,SH,DFND,7,20121,0,0,
ACTUA CORP,CMN,005094107,347,24708,SH,DFND,1,24708,0,0,
ACTUANT CORP,CMN,00508X203,755,28664,SH,DFND,1,28664,0,0,
ACTUANT CORP,CMN,00508X203,13,500,SH,DFND,1,500,0,0,Call
ACTUANT CORP,CMN,00508X203,670,25431,SH,DFND,2,25431,0,0,
ACUITY BRANDS INC,CMN,00508Y102,58602,287266,SH,DFND,1,280775,0,6491,
ACUITY BRANDS INC,CMN,00508Y102,5100,25000,SH,DFND,1,25000,0,0,Put
ACUITY BRANDS INC,CMN,00508Y102,11015,53993,SH,DFND,2,52669,0,1324,
ACUITY BRANDS INC,CMN,00508Y102,1169,5730,SH,DFND,3,12,0,5718,
ACUITY BRANDS INC,CMN,00508Y102,388,1902,SH,DFND,4,0,0,1902,
ACUSHNET HOLDINGS CORP,CMN,005098108,1014,58654,SH,DFND,1,58654,0,0,
ACXIOM CORP,CMN,005125109,5181,181989,SH,DFND,1,181989,0,0,
ACXIOM CORP,CMN,005125109,60,2100,SH,DFND,1,2100,0,0,Call
ACXIOM CORP,CMN,005125109,1688,59289,SH,DFND,2,59289,0,0,
ADAMAS PHARMACEUTICALS INC,CMN,00548A106,1066,60897,SH,DFND,1,60897,0,0,
ADCARE HEALTH SYSTEMS INC,CMN,00650W300,936,743129,SH,DFND,1,743129,0,0,
ADDUS HOMECARE CORP,CMN,006739106,238,7439,SH,DFND,1,7439,0,0,
ADECOAGRO S A,CMN,L00849106,3807,332189,SH,DFND,1,332189,0,0,
ADEPTUS HEALTH INC,CMN,006855100,315,174771,SH,DFND,1,174771,0,0,
ADIENT PLC,CMN,G0084W101,8896,122410,SH,DFND,1,121671,0,739,
ADIENT PLC,CMN,G0084W101,780,10740,SH,DFND,1,10740,0,0,Put
ADIENT PLC,CMN,G0084W101,1307,17983,SH,DFND,1,17983,0,0,Call
ADIENT PLC,CMN,G0084W101,5016,69028,SH,DFND,2,69028,0,0,
ADOBE SYS INC,CMN,00724F101,173351,1332140,SH,DFND,1,1329736,0,2404,
ADOBE SYS INC,CMN,00724F101,42448,326200,SH,DFND,1,326200,0,0,Call
ADOBE SYS INC,CMN,00724F101,42943,330000,SH,DFND,1,330000,0,0,Put
ADOBE SYS INC,CMN,00724F101,279233,2145803,SH,DFND,2,2017057,0,128746,
ADOBE SYS INC,CMN,00724F101,1896,14570,SH,DFND,6,14570,0,0,
ADOBE SYS INC,CMN,00724F101,1632,12538,SH,OTR,"6,2",0,12538,0,
ADTRAN INC,CMN,00738A106,3084,148613,SH,DFND,1,148613,0,0,
ADTRAN INC,CMN,00738A106,141,6800,SH,DFND,1,6800,0,0,Put
ADTRAN INC,CMN,00738A106,2314,111500,SH,DFND,1,111500,0,0,Call
ADTRAN INC,CMN,00738A106,290,13966,SH,DFND,2,13966,0,0,
ADURO BIOTECH INC,CMN,00739L101,2545,236721,SH,DFND,1,236721,0,0,
ADVANCE AUTO PARTS INC,CMN,00751Y106,52577,354625,SH,DFND,1,354615,0,10,
ADVANCE AUTO PARTS INC,CMN,00751Y106,890,6000,SH,DFND,1,6000,0,0,Put
ADVANCE AUTO PARTS INC,CMN,00751Y106,267,1800,SH,DFND,1,1800,0,0,Call
ADVANCE AUTO PARTS INC,CMN,00751Y106,116380,784970,SH,DFND,2,771338,0,13632,
ADVANCE AUTO PARTS INC,CMN,00751Y106,231,1555,SH,DFND,6,1555,0,0,
ADVANCE AUTO PARTS INC,CMN,00751Y106,303,2043,SH,OTR,"6,2",0,2043,0,
ADVANCED DISP SVCS INC DEL,CMN,00790X101,1065,47142,SH,DFND,1,47142,0,0,
ADVANCED DISP SVCS INC DEL,CMN,00790X101,34280,1516816,SH,DFND,2,1454621,0,62195,
ADVANCED EMISSIONS SOLUTS IN,CMN,00770C101,859,89991,SH,DFND,1,89991,0,0,
ADVANCED ENERGY INDS,CMN,007973100,8082,117876,SH,DFND,1,117876,0,0,
ADVANCED ENERGY INDS,CMN,007973100,8134,118638,SH,DFND,2,118638,0,0,
ADVANCED MICRO DEVICES INC,CMN,007903107,95000,6529187,SH,DFND,1,6529187,0,0,
ADVANCED MICRO DEVICES INC,CMN,007903107,28071,1929300,SH,DFND,1,1929300,0,0,Call
ADVANCED MICRO DEVICES INC,CMN,007903107,31301,2151300,SH,DFND,1,2151300,0,0,Put
ADVANCED MICRO DEVICES INC,CMN,007903107,4913,337669,SH,DFND,2,332543,0,5126,
ADVANCED MICRO DEVICES INC,CMN,007903107,298,20503,SH,DFND,7,20503,0,0,
ADVANCED SEMICONDUCTOR ENGR,CMN,00756M404,1748,269794,SH,DFND,1,269794,0,0,
ADVANCEPIERRE FOODS HLDGS IN,CMN,00782L107,2568,82380,SH,DFND,1,82340,0,40,
ADVANCEPIERRE FOODS HLDGS IN,CMN,00782L107,64431,2067097,SH,DFND,2,1983661,0,83436,
ADVANSIX INC,CMN,00773T101,11426,418230,SH,DFND,1,418208,0,22,
ADVANSIX INC,CMN,00773T101,1,36,SH,DFND,1,36,0,0,Put
ADVANSIX INC,CMN,00773T101,16,584,SH,DFND,1,584,0,0,Call
ADVANSIX INC,CMN,00773T101,1096,40126,SH,DFND,2,40126,0,0,
ADVANTAGE OIL & GAS LTD,CMN,00765F101,40,6012,SH,DFND,1,6012,0,0,
ADVANTAGE OIL & GAS LTD,CMN,00765F101,45,6800,SH,DFND,1,6800,0,0,Call
ADVANTAGE OIL & GAS LTD,CMN,00765F101,1,100,SH,DFND,1,100,0,0,Put
ADVANTAGE OIL & GAS LTD,CMN,00765F101,282,42800,SH,DFND,2,42800,0,0,
ADVANTAGE OIL & GAS LTD,CMN,00765F101,518,78512,SH,DFND,3,78512,0,0,
ADVISORSHARES TR,CMN,00768Y826,562,18760,SH,DFND,1,18760,0,0,
ADVISORY BRD CO,CMN,00762W107,4862,103888,SH,DFND,1,103888,0,0,
ADVISORY BRD CO,CMN,00762W107,15843,338521,SH,DFND,2,338521,0,0,
AECOM,CMN,00766T100,11637,326987,SH,DFND,1,326777,0,210,
AECOM,CMN,00766T100,374,10500,SH,DFND,1,10500,0,0,Put
AECOM,CMN,00766T100,274,7700,SH,DFND,1,7700,0,0,Call
AECOM,CMN,00766T100,5329,149746,SH,DFND,2,146405,0,3341,
AEGEAN MARINE PETROLEUM NETW,CMN,Y0017S102,937,77760,SH,DFND,1,77760,0,0,
AEGION CORP,CMN,00770F104,1068,46615,SH,DFND,1,41020,0,5595,
AEGION CORP,CMN,00770F104,3001,130998,SH,DFND,2,130998,0,0,
AEGON N V,CMN,007924103,369,72021,SH,DFND,1,29514,0,42507,
AEGON N V,CMN,007924103,4214,821460,SH,DFND,2,821460,0,0,
AEMETIS INC,CMN,00770K202,16,12598,SH,DFND,1,12598,0,0,
AERCAP HOLDINGS NV,CMN,N00985106,2442,53118,SH,DFND,1,53118,0,0,
AERCAP HOLDINGS NV,CMN,N00985106,7043,153215,SH,DFND,2,153215,0,0,
AERCAP HOLDINGS NV,CMN,N00985106,933,20291,SH,DFND,3,20291,0,0,
AERIE PHARMACEUTICALS INC,CMN,00771V108,9692,213723,SH,DFND,1,213723,0,0,
AERIE PHARMACEUTICALS INC,CMN,00771V108,423,9330,SH,DFND,2,9330,0,0,
AEROHIVE NETWORKS INC,CMN,007786106,68,16077,SH,DFND,1,6077,0,10000,
AEROHIVE NETWORKS INC,CMN,007786106,43,10217,SH,DFND,2,10217,0,0,
AEROJET ROCKETDYNE HLDGS INC,CMN,007800105,3554,163787,SH,DFND,1,163787,0,0,
AEROJET ROCKETDYNE HLDGS INC,CMN,007800105,226,10412,SH,DFND,2,10412,0,0,
AEROVIRONMENT INC,CMN,008073108,1330,47461,SH,DFND,1,47461,0,0,
AEROVIRONMENT INC,CMN,008073108,36233,1292663,SH,DFND,2,1292663,0,0,
AES CORP,CMN,00130H105,60479,5409563,SH,DFND,1,4535658,0,873905,
AES CORP,CMN,00130H105,59,5300,SH,DFND,1,5300,0,0,Put
AES CORP,CMN,00130H105,1799,160900,SH,DFND,1,160900,0,0,Call
AES CORP,CMN,00130H105,63843,5710497,SH,DFND,2,5456797,0,253700,
AES CORP,CMN,00130H105,1648,147396,SH,DFND,3,223,0,147173,
AES CORP,CMN,00130H105,231,20692,SH,DFND,6,20692,0,0,
AES CORP,CMN,00130H105,890,79624,SH,OTR,"6,2",0,79624,0,
AETNA INC NEW,CMN,00817Y108,214929,1685060,SH,DFND,1,1684327,0,733,
AETNA INC NEW,CMN,00817Y108,10472,82100,SH,DFND,1,82100,0,0,Put
AETNA INC NEW,CMN,00817Y108,16582,130000,SH,DFND,1,130000,0,0,Call
AETNA INC NEW,CMN,00817Y108,180453,1414766,SH,DFND,2,1345963,0,68803,
AETNA INC NEW,CMN,00817Y108,1573,12335,SH,DFND,6,12335,0,0,
AEVI GENOMIC MEDICINE INC,CMN,00835P105,396,212685,SH,DFND,1,212685,0,0,
AEVI GENOMIC MEDICINE INC,CMN,00835P105,967,519900,SH,DFND,1,519900,0,0,Call
AEVI GENOMIC MEDICINE INC,CMN,00835P105,424,227800,SH,DFND,1,227800,0,0,Put
AFFILIATED MANAGERS GROUP,CMN,008252108,24464,149227,SH,DFND,1,92420,0,56807,
AFFILIATED MANAGERS GROUP,CMN,008252108,131,800,SH,DFND,1,800,0,0,Put
AFFILIATED MANAGERS GROUP,CMN,008252108,213,1300,SH,DFND,1,1300,0,0,Call
AFFILIATED MANAGERS GROUP,CMN,008252108,141666,864133,SH,DFND,2,800038,0,64095,
AFFILIATED MANAGERS GROUP,CMN,008252108,55938,341211,SH,DFND,3,15,0,341196,
AFFILIATED MANAGERS GROUP,CMN,008252108,3603,21980,SH,DFND,4,0,0,21980,
AFFILIATED MANAGERS GROUP,CMN,008252108,240,1462,SH,DFND,6,1462,0,0,
AFFILIATED MANAGERS GROUP,CMN,008252108,204,1242,SH,OTR,"6,2",0,1242,0,
AFFIMED N V,CMN,N01045108,104,45290,SH,DFND,1,45290,0,0,
AFLAC INC,CMN,001055102,196197,2709155,SH,DFND,1,2699426,0,9729,
AFLAC INC,CMN,001055102,12492,172500,SH,DFND,1,172500,0,0,Put
AFLAC INC,CMN,001055102,89511,1236000,SH,DFND,1,1236000,0,0,Call
AFLAC INC,CMN,001055102,37440,516981,SH,DFND,2,511245,0,5736,
AFLAC INC,CMN,001055102,1150,15877,SH,DFND,6,15877,0,0,
AG MTG INVT TR INC,CMN,001228105,263,14552,SH,DFND,1,14552,0,0,
AG MTG INVT TR INC,CMN,001228105,574,31802,SH,DFND,2,31802,0,0,
AGCO CORP,CMN,001084102,39240,652041,SH,DFND,1,651641,0,400,
AGCO CORP,CMN,001084102,84,1400,SH,DFND,1,1400,0,0,Call
AGCO CORP,CMN,001084102,48,800,SH,DFND,1,800,0,0,Put
AGCO CORP,CMN,001084102,4190,69628,SH,DFND,2,64679,0,4949,
AGENUS INC,CMN,00847G705,2444,648242,SH,DFND,1,648242,0,0,
AGENUS INC,CMN,00847G705,95,25091,SH,DFND,2,25091,0,0,
AGILENT TECHNOLOGIES INC,CMN,00846U101,118936,2249587,SH,DFND,1,2151880,0,97707,
AGILENT TECHNOLOGIES INC,CMN,00846U101,661,12500,SH,DFND,1,12500,0,0,Call
AGILENT TECHNOLOGIES INC,CMN,00846U101,952,18000,SH,DFND,1,18000,0,0,Put
AGILENT TECHNOLOGIES INC,CMN,00846U101,173931,3289793,SH,DFND,2,3116591,0,173202,
AGILENT TECHNOLOGIES INC,CMN,00846U101,597,11290,SH,DFND,6,11290,0,0,
AGILENT TECHNOLOGIES INC,CMN,00846U101,903,17088,SH,OTR,"6,2",0,17088,0,
AGILYSYS INC,CMN,00847J105,267,28272,SH,DFND,1,28272,0,0,
AGIOS PHARMACEUTICALS INC,CMN,00847X104,16502,282569,SH,DFND,1,282569,0,0,
AGIOS PHARMACEUTICALS INC,CMN,00847X104,21407,366555,SH,DFND,2,366555,0,0,
AGNC INVT CORP,CMN,00123Q104,42417,2132601,SH,DFND,1,2129141,0,3460,
AGNC INVT CORP,CMN,00123Q104,634,31900,SH,DFND,1,31900,0,0,Call
AGNC INVT CORP,CMN,00123Q104,7672,385700,SH,DFND,1,385700,0,0,Put
AGNC INVT CORP,CMN,00123Q104,50447,2536288,SH,DFND,2,2305490,0,230798,
AGNC INVT CORP,CMN,00123Q104,14,695,SH,DFND,6,695,0,0,
AGNC INVT CORP,CMN,00123Q104,625,31427,SH,OTR,"6,2",0,31427,0,
AGNICO EAGLE MINES LTD,CMN,008474108,11823,278573,SH,DFND,1,278523,0,50,
AGNICO EAGLE MINES LTD,CMN,008474108,8666,204200,SH,DFND,1,204200,0,0,Put
AGNICO EAGLE MINES LTD,CMN,008474108,28813,678900,SH,DFND,1,678900,0,0,Call
AGNICO EAGLE MINES LTD,CMN,008474108,5843,137678,SH,DFND,2,134364,0,3314,
AGNICO EAGLE MINES LTD,CMN,008474108,515,12123,SH,DFND,3,12123,0,0,
AGREE REALTY CORP,CMN,008492100,3015,62860,SH,DFND,1,62860,0,0,
AGREE REALTY CORP,CMN,008492100,234,4885,SH,DFND,2,4885,0,0,
AGRIUM INC,CMN,008916108,30177,315822,SH,DFND,1,315802,0,20,
AGRIUM INC,CMN,008916108,1290,13500,SH,DFND,1,13500,0,0,Put
AGRIUM INC,CMN,008916108,1338,14000,SH,DFND,1,14000,0,0,Call
AGRIUM INC,CMN,008916108,6995,73211,SH,DFND,2,72860,0,351,
AIMMUNE THERAPEUTICS INC,CMN,00900T107,2059,94774,SH,DFND,1,94774,0,0,
AIR LEASE CORP,CMN,00912X302,12392,319806,SH,DFND,1,319746,0,60,
AIR LEASE CORP,CMN,00912X302,3208,82788,SH,DFND,2,82788,0,0,
AIR METHODS CORP,CMN,009128307,1720,39995,SH,DFND,1,39995,0,0,
AIR METHODS CORP,CMN,009128307,436,10134,SH,DFND,2,10134,0,0,
AIR PRODS & CHEMS INC,CMN,009158106,92272,682028,SH,DFND,1,668398,0,13630,
AIR PRODS & CHEMS INC,CMN,009158106,852,6300,SH,DFND,1,6300,0,0,Put
AIR PRODS & CHEMS INC,CMN,009158106,419,3100,SH,DFND,1,3100,0,0,Call
AIR PRODS & CHEMS INC,CMN,009158106,34904,257995,SH,DFND,2,254522,0,3473,
AIR PRODS & CHEMS INC,CMN,009158106,1349,9972,SH,DFND,6,9972,0,0,
AIR PRODS & CHEMS INC,CMN,009158106,519,3835,SH,OTR,"6,2",0,3835,0,
AIR TRANSPORT SERVICES GRP I,CMN,00922R105,333,20728,SH,DFND,1,20728,0,0,
AIR TRANSPORT SERVICES GRP I,CMN,00922R105,162,10082,SH,DFND,2,10082,0,0,
AIRCASTLE LTD,CMN,G0129K104,2218,91916,SH,DFND,1,91916,0,0,
AIRCASTLE LTD,CMN,G0129K104,2464,102128,SH,DFND,2,102128,0,0,
AK STL HLDG CORP,CMN,001547108,7611,1058521,SH,DFND,1,1058521,0,0,
AK STL HLDG CORP,CMN,001547108,2625,365100,SH,DFND,1,365100,0,0,Call
AK STL HLDG CORP,CMN,001547108,4616,642000,SH,DFND,1,642000,0,0,Put
AK STL HLDG CORP,CMN,001547108,38019,5287762,SH,DFND,2,5087601,0,200161,
AKAMAI TECHNOLOGIES INC,CNV,00971TAG6,3654,3693000,PRN,DFND,1,3693000,0,0,
AKAMAI TECHNOLOGIES INC,CMN,00971T101,72398,1212703,SH,DFND,1,1212703,0,0,
AKAMAI TECHNOLOGIES INC,CMN,00971T101,2388,40000,SH,DFND,1,40000,0,0,Put
AKAMAI TECHNOLOGIES INC,CMN,00971T101,4567,76500,SH,DFND,1,76500,0,0,Call
AKAMAI TECHNOLOGIES INC,CMN,00971T101,9078,152061,SH,DFND,2,149049,0,3012,
AKEBIA THERAPEUTICS INC,CMN,00972D105,453,49277,SH,DFND,1,49277,0,0,
AKORN INC,CMN,009728106,28202,1171195,SH,DFND,1,1171195,0,0,
AKORN INC,CMN,009728106,2670,110869,SH,DFND,2,110869,0,0,
AKOUSTIS TECHNOLOGIES INC,CMN,00973N102,651,50700,SH,DFND,1,50700,0,0,
ALAMO GROUP INC,CMN,011311107,1066,13985,SH,DFND,1,13985,0,0,
ALAMO GROUP INC,CMN,011311107,519,6818,SH,DFND,2,6818,0,0,
ALAMOS GOLD INC NEW,CMN,011532108,4563,568211,SH,DFND,1,568211,0,0,
ALAMOS GOLD INC NEW,CMN,011532108,398,49522,SH,DFND,2,49522,0,0,
ALAMOS GOLD INC NEW,CMN,011532108,794,98881,SH,DFND,3,98881,0,0,
ALARM COM HLDGS INC,CMN,011642105,415,13496,SH,DFND,1,13496,0,0,
ALASKA AIR GROUP INC,CMN,011659109,78109,846983,SH,DFND,1,846983,0,0,
ALASKA AIR GROUP INC,CMN,011659109,1752,19000,SH,DFND,1,19000,0,0,Put
ALASKA AIR GROUP INC,CMN,011659109,1512,16400,SH,DFND,1,16400,0,0,Call
ALASKA AIR GROUP INC,CMN,011659109,20019,217074,SH,DFND,2,216438,0,636,
ALASKA AIR GROUP INC,CMN,011659109,276,2994,SH,DFND,6,2994,0,0,
ALASKA COMMUNICATIONS SYS GR,CMN,01167P101,189,102276,SH,DFND,1,102276,0,0,
ALBANY INTL CORP,CMN,012348108,917,19907,SH,DFND,1,19907,0,0,
ALBANY INTL CORP,CMN,012348108,490,10647,SH,DFND,2,10647,0,0,
ALBANY MOLECULAR RESH INC,CMN,012423109,1149,81922,SH,DFND,1,81922,0,0,
ALBANY MOLECULAR RESH INC,CMN,012423109,502,35797,SH,DFND,2,35797,0,0,
ALBEMARLE CORP,CMN,012653101,36104,341769,SH,DFND,1,272076,0,69693,
